#209       # Number of transitions
#K         # Unit energy transitions
#   n     nu     nl                E(K)        Aij(s-1)               quant:    Nu     Ju  Fu+0.5     Nl    Jl  Fl+0.5            Description
#---data-------------------------------------------------------------------------------------------------------------------------------------------
   67     24     14        191.95825282     2.8830000E-03             quant:      4;     4;     4;     3;     4;     5; info:     3999.76077230 GHz
   68     25     14        191.95834739     1.0160000E-01             quant:      4;     4;     5;     3;     4;     5; info:     3999.76274280 GHz
   69     28     25        232.58387010     4.2270000E-03             quant:      5;     4;     4;     4;     4;     5; info:     4846.26123770 GHz
   70     28     24        232.58396467     1.4780000E-01             quant:      5;     4;     4;     4;     4;     4; info:     4846.26320810 GHz
   71     29     25        232.58951586     1.4910000E-01             quant:      5;     4;     5;     4;     4;     5; info:     4846.37887630 GHz
   72     29     24        232.58961043     3.3690000E-03             quant:      5;     4;     5;     4;     4;     4; info:     4846.38084670 GHz
   73     26     20        234.65436622     3.1480000E+00             quant:      5;     6;     7;     4;     5;     6; info:     4889.40337420 GHz
   74     27     21        234.65437159     3.1000000E+00             quant:      5;     6;     6;     4;     5;     5; info:     4889.40348610 GHz
   75     27     20        234.65993051     4.7760000E-02             quant:      5;     6;     6;     4;     5;     6; info:     4889.51931530 GHz
   76     30     25        234.90960704     6.7100000E-02             quant:      5;     5;     5;     4;     4;     5; info:     4894.72172970 GHz
   77     31     25        234.90968376     3.0310000E+00             quant:      5;     5;     6;     4;     4;     5; info:     4894.72332830 GHz
   78     30     24        234.90970160     2.9640000E+00             quant:      5;     5;     5;     4;     4;     4; info:     4894.72370010 GHz
   79     28     23        235.21049384     1.0780000E-01             quant:      5;     4;     4;     4;     3;     4; info:     4900.99119290 GHz
   80     29     23        235.21613960     3.0120000E+00             quant:      5;     4;     5;     4;     3;     4; info:     4901.10883150 GHz
   81     28     22        235.21615630     2.9050000E+00             quant:      5;     4;     4;     4;     3;     3; info:     4901.10917960 GHz
   82     28     21        236.48671832     1.3990000E-03             quant:      5;     4;     4;     4;     5;     5; info:     4927.58339490 GHz
   83     29     21        236.49236408     2.0780000E-05             quant:      5;     4;     5;     4;     5;     5; info:     4927.70103350 GHz
   84     29     20        236.49792301     1.3750000E-03             quant:      5;     4;     5;     4;     5;     6; info:     4927.81686270 GHz
   85     30     21        238.81245526     1.2900000E-01             quant:      5;     5;     5;     4;     5;     5; info:     4976.04388690 GHz
   86     31     21        238.81253198     1.9880000E-03             quant:      5;     5;     6;     4;     5;     5; info:     4976.04548550 GHz
   87     30     20        238.81801419     2.3830000E-03             quant:      5;     5;     5;     4;     5;     6; info:     4976.15971610 GHz
   88     31     20        238.81809091     1.2920000E-01             quant:      5;     5;     6;     4;     5;     6; info:     4976.16131470 GHz
   89     34     31        279.11216643     3.2510000E-03             quant:      6;     5;     5;     5;     5;     6; info:     5815.75357110 GHz
   90     34     30        279.11224315     1.7530000E-01             quant:      6;     5;     5;     5;     5;     5; info:     5815.75516980 GHz
   91     35     31        279.11780193     1.7640000E-01             quant:      6;     5;     6;     5;     5;     6; info:     5815.87099590 GHz
   92     35     30        279.11787865     2.6880000E-03             quant:      6;     5;     6;     5;     5;     5; info:     5815.87259460 GHz
   93     32     26        280.92295509     5.4840000E+00             quant:      6;     7;     8;     5;     6;     7; info:     5853.48428270 GHz
   94     33     27        280.92295909     5.4240000E+00             quant:      6;     7;     7;     5;     6;     6; info:     5853.48436590 GHz
   95     33     26        280.92852338     6.0340000E-02             quant:      6;     7;     7;     5;     6;     7; info:     5853.60030700 GHz
   96     36     31        281.16620768     8.0650000E-02             quant:      6;     6;     6;     5;     5;     6; info:     5858.55284390 GHz
   97     37     31        281.16627207     5.3450000E+00             quant:      6;     6;     7;     5;     5;     6; info:     5858.55418570 GHz
   98     36     30        281.16628440     5.2640000E+00             quant:      6;     6;     6;     5;     5;     5; info:     5858.55444260 GHz
   99     34     29        281.43233433     1.1870000E-01             quant:      6;     5;     5;     5;     4;     5; info:     5864.09802320 GHz
  100     35     29        281.43796983     5.3300000E+00             quant:      6;     5;     6;     5;     4;     5; info:     5864.21544800 GHz
  101     34     28        281.43798009     5.2120000E+00             quant:      6;     5;     5;     5;     4;     4; info:     5864.21566180 GHz
  102     16      2        282.46452745     2.5230000E-04             quant:      3;     2;     2;     0;     1;     1; info:     5885.60543700 GHz
  103     16      1        282.46999392     5.0590000E-05             quant:      3;     2;     2;     0;     1;     2; info:     5885.71933960 GHz
  104     17      1        282.47568872     3.0310000E-04             quant:      3;     2;     3;     0;     1;     2; info:     5885.83800010 GHz
  105     34     27        283.27032682     1.1340000E-03             quant:      6;     5;     5;     5;     6;     6; info:     5902.39557050 GHz
  106     35     26        283.28152662     1.1210000E-03             quant:      6;     5;     6;     5;     6;     7; info:     5902.62893640 GHz
  107     36     27        285.32436807     1.5620000E-01             quant:      6;     6;     6;     5;     6;     6; info:     5945.19484330 GHz
  108     37     27        285.32443247     1.7350000E-03             quant:      6;     6;     7;     5;     6;     6; info:     5945.19618510 GHz
  109     36     26        285.32993237     2.0240000E-03             quant:      6;     6;     6;     5;     6;     7; info:     5945.31078440 GHz
  110     37     26        285.32999676     1.5630000E-01             quant:      6;     6;     7;     5;     6;     7; info:     5945.31212620 GHz
  111     40     37        325.22788422     2.6240000E-03             quant:      7;     6;     6;     6;     6;     7; info:     6776.64916340 GHz
  112     40     36        325.22794862     2.0180000E-01             quant:      7;     6;     6;     6;     6;     6; info:     6776.65050520 GHz
  113     41     37        325.23351272     2.0290000E-01             quant:      7;     6;     7;     6;     6;     7; info:     6776.76644210 GHz
  114     41     36        325.23357711     2.2180000E-03             quant:      7;     6;     7;     6;     6;     6; info:     6776.76778390 GHz
  115     38     32        326.79489003     8.7280000E+00             quant:      7;     8;     9;     6;     7;     8; info:     6809.30026460 GHz
  116     39     33        326.79489312     8.6560000E+00             quant:      7;     8;     8;     6;     7;     7; info:     6809.30032900 GHz
  117     39     32        326.80046141     7.2830000E-02             quant:      7;     8;     8;     6;     7;     8; info:     6809.41635330 GHz
  118     42     37        327.02973455     9.3760000E-02             quant:      7;     7;     7;     6;     6;     7; info:     6814.19363010 GHz
  119     43     37        327.02978985     8.5690000E+00             quant:      7;     7;     8;     6;     6;     7; info:     6814.19478240 GHz
