#6483      # Number of transitions
#K         # Unit of energy for transitions
#   n     nu     nl               E(K)           Aij(s-1)             quant:     vu      Ju      vl      Jl  info:     Description  Lambda (micrometres)
#---data-------------------------------------------------------------------------------------------------------------------------------------------
  614     64      9      22676.95400000     8.9120000E-11             quant:      5;      8;      0;      8; info:       0.6345 micrometres;      5-0 Q(8)
  615     64     12      21618.73100000     7.1680000E-07             quant:      5;      8;      0;      9; info:       0.6655 micrometres;      5-0 P(9)
  616     64     16      20465.91300000     2.4610000E-10             quant:      5;      8;      0;     10; info:       0.7030 micrometres;     5-0 O(10)
  617     68      8      24463.56400000     2.3190000E-09             quant:      5;      9;      0;      7; info:       0.5881 micrometres;      5-0 S(7)
  618     68      9      23505.82900000     4.4950000E-06             quant:      5;      9;      0;      8; info:       0.6121 micrometres;      5-0 R(8)
  619     68     12      22447.60600000     9.3190000E-11             quant:      5;      9;      0;      9; info:       0.6409 micrometres;      5-0 Q(9)
  620     68     16      21294.78800000     4.9090000E-07             quant:      5;      9;      0;     10; info:       0.6756 micrometres;     5-0 P(10)
  621     71      9      24406.91900000     2.6990000E-09             quant:      5;     10;      0;      8; info:       0.5895 micrometres;      5-0 S(8)
  622     71     12      23348.69600000     4.2100000E-06             quant:      5;     10;      0;      9; info:       0.6162 micrometres;      5-0 R(9)
  623     71     16      22195.87800000     9.7680000E-11             quant:      5;     10;      0;     10; info:       0.6482 micrometres;     5-0 Q(10)
  624     54     11      18273.31000000     3.0730000E-05             quant:      5;      0;      1;      1; info:       0.7874 micrometres;      5-1 P(1)
  625     54     13      18028.49800000     4.6770000E-09             quant:      5;      0;      1;      2; info:       0.7981 micrometres;      5-1 O(2)
  626     55     10      18497.59700000     1.3190000E-05             quant:      5;      1;      1;      0; info:       0.7778 micrometres;      5-1 R(0)
  627     55     11      18374.76300000     4.6120000E-09             quant:      5;      1;      1;      1; info:       0.7830 micrometres;      5-1 Q(1)
  628     55     13      18129.95100000     1.7830000E-05             quant:      5;      1;      1;      2; info:       0.7936 micrometres;      5-1 P(2)
  629     55     14      17764.86100000     1.1950000E-09             quant:      5;      1;      1;      3; info:       0.8099 micrometres;      5-1 O(3)
  630     56     10      18699.74200000     4.4080000E-09             quant:      5;      2;      1;      0; info:       0.7694 micrometres;      5-1 S(0)
  631     56     11      18576.90800000     1.7700000E-05             quant:      5;      2;      1;      1; info:       0.7745 micrometres;      5-1 R(1)
  632     56     13      18332.09600000     3.3200000E-09             quant:      5;      2;      1;      2; info:       0.7848 micrometres;      5-1 Q(2)
  633     56     14      17967.00600000     1.3870000E-05             quant:      5;      2;      1;      3; info:       0.8008 micrometres;      5-1 P(3)
  634     56     15      17484.12800000     2.6750000E-10             quant:      5;      2;      1;      4; info:       0.8229 micrometres;      5-1 O(4)
  635     58     11      18878.22200000     8.0130000E-09             quant:      5;      3;      1;      1; info:       0.7621 micrometres;      5-1 S(1)
  636     58     13      18633.41000000     2.0980000E-05             quant:      5;      3;      1;      2; info:       0.7721 micrometres;      5-1 R(2)
  637     58     14      18268.32000000     3.1410000E-09             quant:      5;      3;      1;      3; info:       0.7876 micrometres;      5-1 Q(3)
  638     58     15      17785.44200000     1.1350000E-05             quant:      5;      3;      1;      4; info:       0.8090 micrometres;      5-1 P(4)
  639     58     17      17188.01200000     5.0950000E-12             quant:      5;      3;      1;      5; info:       0.8371 micrometres;      5-1 O(5)
  640     59     13      19031.66600000     1.1930000E-08             quant:      5;      4;      1;      2; info:       0.7560 micrometres;      5-1 S(2)
  641     59     14      18666.57600000     2.3810000E-05             quant:      5;      4;      1;      3; info:       0.7708 micrometres;      5-1 R(3)
  642     59     15      18183.69800000     3.1100000E-09             quant:      5;      4;      1;      4; info:       0.7912 micrometres;      5-1 Q(4)
  643     59     17      17586.26800000     9.4370000E-06             quant:      5;      4;      1;      5; info:       0.8181 micrometres;      5-1 P(5)
  644     59     18      16878.18700000     8.9860000E-11             quant:      5;      4;      1;      6; info:       0.8524 micrometres;      5-1 O(6)
  645     61     14      19158.88100000     1.6230000E-08             quant:      5;      5;      1;      3; info:       0.7510 micrometres;      5-1 S(3)
  646     61     15      18676.00300000     2.6340000E-05             quant:      5;      5;      1;      4; info:       0.7704 micrometres;      5-1 R(4)
  647     61     17      18078.57300000     3.1380000E-09             quant:      5;      5;      1;      5; info:       0.7958 micrometres;      5-1 Q(5)
  648     61     18      17370.49200000     7.8980000E-06             quant:      5;      5;      1;      6; info:       0.8283 micrometres;      5-1 P(6)
  649     61     19      16556.24600000     3.7050000E-10             quant:      5;      5;      1;      7; info:       0.8690 micrometres;      5-1 O(7)
  650     62     15      19258.88000000     2.0800000E-08             quant:      5;      6;      1;      4; info:       0.7471 micrometres;      5-1 S(4)
  651     62     17      18661.45000000     2.8590000E-05             quant:      5;      6;      1;      5; info:       0.7710 micrometres;      5-1 R(5)
  652     62     18      17953.36900000     3.1870000E-09             quant:      5;      6;      1;      6; info:       0.8014 micrometres;      5-1 Q(6)
  653     62     19      17139.12300000     6.6260000E-06             quant:      5;      6;      1;      7; info:       0.8395 micrometres;      5-1 P(7)
  654     62     20      16223.69500000     7.4700000E-10             quant:      5;      6;      1;      8; info:       0.8868 micrometres;      5-1 O(8)
  655     63     17      19330.89500000     2.5520000E-08             quant:      5;      7;      1;      5; info:       0.7443 micrometres;      5-1 S(5)
  656     63     18      18622.81400000     3.0520000E-05             quant:      5;      7;      1;      6; info:       0.7726 micrometres;      5-1 R(6)
  657     63     19      17808.56800000     3.2590000E-09             quant:      5;      7;      1;      7; info:       0.8079 micrometres;      5-1 Q(7)
  658     63     20      16893.14000000     5.5600000E-06             quant:      5;      7;      1;      8; info:       0.8517 micrometres;      5-1 P(8)
  659     63     23      15881.92400000     1.1510000E-09             quant:      5;      7;      1;      9; info:       0.9059 micrometres;      5-1 O(9)
  660     64     18      19374.37700000     3.0150000E-08             quant:      5;      8;      1;      6; info:       0.7426 micrometres;      5-1 S(6)
  661     64     19      18560.13100000     3.2070000E-05             quant:      5;      8;      1;      7; info:       0.7752 micrometres;      5-1 R(7)
  662     64     20      17644.70300000     3.3440000E-09             quant:      5;      8;      1;      8; info:       0.8154 micrometres;      5-1 Q(8)
  663     64     23      16633.48700000     4.6560000E-06             quant:      5;      8;      1;      9; info:       0.8650 micrometres;      5-1 P(9)
  664     64     27      15532.18100000     1.5390000E-09             quant:      5;      8;      1;     10; info:       0.9263 micrometres;     5-1 O(10)
  665     68     19      19389.00600000     3.4540000E-08             quant:      5;      9;      1;      7; info:       0.7421 micrometres;      5-1 S(7)
  666     68     20      18473.57800000     3.3190000E-05             quant:      5;      9;      1;      8; info:       0.7788 micrometres;      5-1 R(8)
  667     68     23      17462.36200000     3.4380000E-09             quant:      5;      9;      1;      9; info:       0.8239 micrometres;      5-1 Q(9)
  668     68     27      16361.05600000     3.8810000E-06             quant:      5;      9;      1;     10; info:       0.8794 micrometres;     5-1 P(10)
  669     71     20      19374.66800000     3.8460000E-08             quant:      5;     10;      1;      8; info:       0.7426 micrometres;      5-1 S(8)
  670     71     23      18363.45200000     3.3810000E-05             quant:      5;     10;      1;      9; info:       0.7835 micrometres;      5-1 R(9)
  671     71     27      17262.14600000     3.5320000E-09             quant:      5;     10;      1;     10; info:       0.8335 micrometres;     5-1 Q(10)
  672     54     22      13307.39400000     9.4470000E-05             quant:      5;      0;      2;      1; info:       1.0812 micrometres;      5-2 P(1)
  673     54     24      13073.43800000     1.0700000E-07             quant:      5;      0;      2;      2; info:       1.1005 micrometres;      5-2 O(2)
  674     55     21      13526.24200000     4.0740000E-05             quant:      5;      1;      2;      0; info:       1.0637 micrometres;      5-2 R(0)
  675     55     22      13408.84700000     6.9690000E-08             quant:      5;      1;      2;      1; info:       1.0730 micrometres;      5-2 Q(1)
  676     55     24      13174.89100000     5.4340000E-05             quant:      5;      1;      2;      2; info:       1.0921 micrometres;      5-2 P(2)
  677     55     25      12826.02200000     4.3380000E-08             quant:      5;      1;      2;      3; info:       1.1218 micrometres;      5-2 O(3)
  678     56     21      13728.38700000     5.1520000E-08             quant:      5;      2;      2;      0; info:       1.0480 micrometres;      5-2 S(0)
  679     56     22      13610.99200000     5.4530000E-05             quant:      5;      2;      2;      1; info:       1.0571 micrometres;      5-2 R(1)
  680     56     24      13377.03600000     4.9880000E-08             quant:      5;      2;      2;      2; info:       1.0756 micrometres;      5-2 Q(2)
  681     56     25      13028.16700000     4.1680000E-05             quant:      5;      2;      2;      3; info:       1.1044 micrometres;      5-2 P(3)
  682     56     26      12566.80300000     2.3430000E-08             quant:      5;      2;      2;      4; info:       1.1449 micrometres;      5-2 O(4)
  683     58     22      13912.30600000     8.2260000E-08             quant:      5;      3;      2;      1; info:       1.0342 micrometres;      5-2 S(1)
  684     58     24      13678.35000000     6.4330000E-05             quant:      5;      3;      2;      2; info:       1.0519 micrometres;      5-2 R(2)
  685     58     25      13329.48100000     4.6680000E-08             quant:      5;      3;      2;      3; info:       1.0794 micrometres;      5-2 Q(3)
  686     58     26      12868.11700000     3.3430000E-05             quant:      5;      3;      2;      4; info:       1.1181 micrometres;      5-2 P(4)
  687     58     28      12297.40000000     1.2420000E-08             quant:      5;      3;      2;      5; info:       1.1700 micrometres;      5-2 O(5)
  688     59     24      14076.60600000     1.1000000E-07             quant:      5;      4;      2;      2; info:       1.0221 micrometres;      5-2 S(2)
  689     59     25      13727.73700000     7.2470000E-05             quant:      5;      4;      2;      3; info:       1.0481 micrometres;      5-2 R(3)
  690     59     26      13266.37300000     4.5620000E-08             quant:      5;      4;      2;      4; info:       1.0845 micrometres;      5-2 Q(4)
  691     59     28      12695.65600000     2.7050000E-05             quant:      5;      4;      2;      5; info:       1.1333 micrometres;      5-2 P(5)
  692     59     29      12019.37000000     5.8750000E-09             quant:      5;      4;      2;      6; info:       1.1970 micrometres;      5-2 O(6)
  693     61     25      14220.04200000     1.3630000E-07             quant:      5;      5;      2;      3; info:       1.0118 micrometres;      5-2 S(3)
  694     61     26      13758.67800000     7.9450000E-05             quant:      5;      5;      2;      4; info:       1.0457 micrometres;      5-2 R(4)
  695     61     28      13187.96100000     4.5210000E-08             quant:      5;      5;      2;      5; info:       1.0910 micrometres;      5-2 Q(5)
  696     61     29      12511.67500000     2.1850000E-05             quant:      5;      5;      2;      6; info:       1.1499 micrometres;      5-2 P(6)
  697     61     30      11734.16800000     2.1820000E-09             quant:      5;      5;      2;      7; info:       1.2261 micrometres;      5-2 O(7)
  698     62     26      14341.55500000     1.6110000E-07             quant:      5;      6;      2;      4; info:       1.0032 micrometres;      5-2 S(4)
  699     62     28      13770.83800000     8.5350000E-05             quant:      5;      6;      2;      5; info:       1.0448 micrometres;      5-2 R(5)
  700     62     29      13094.55200000     4.5080000E-08             quant:      5;      6;      2;      6; info:       1.0988 micrometres;      5-2 Q(6)
  701     62     30      12317.04500000     1.7550000E-05             quant:      5;      6;      2;      7; info:       1.1681 micrometres;      5-2 P(7)
  702     62     31      11443.15300000     4.3500000E-10             quant:      5;      6;      2;      8; info:       1.2573 micrometres;      5-2 O(8)
  703     63     28      14440.28300000     1.8340000E-07             quant:      5;      7;      2;      5; info:       0.9964 micrometres;      5-2 S(5)
  704     63     29      13763.99700000     9.0140000E-05             quant:      5;      7;      2;      6; info:       1.0453 micrometres;      5-2 R(6)
  705     63     30      12986.49000000     4.5090000E-08             quant:      5;      7;      2;      7; info:       1.1079 micrometres;      5-2 Q(7)
  706     63     31      12112.59800000     1.3990000E-05             quant:      5;      7;      2;      8; info:       1.1878 micrometres;      5-2 P(8)
  707     63     34      11147.54200000     1.7670000E-12             quant:      5;      7;      2;      9; info:       1.2907 micrometres;      5-2 O(9)
  708     64     29      14515.56000000     2.0260000E-07             quant:      5;      8;      2;      6; info:       0.9912 micrometres;      5-2 S(6)
  709     64     30      13738.05300000     9.3780000E-05             quant:      5;      8;      2;      7; info:       1.0473 micrometres;      5-2 R(7)
  710     64     31      12864.16100000     4.5170000E-08             quant:      5;      8;      2;      8; info:       1.1184 micrometres;      5-2 Q(8)
  711     64     34      11899.10500000     1.1070000E-05             quant:      5;      8;      2;      9; info:       1.2091 micrometres;      5-2 P(9)
  712     64     38      10848.41100000     4.0580000E-10             quant:      5;      8;      2;     10; info:       1.3263 micrometres;     5-2 O(10)
  713     68     30      14566.92800000     2.1770000E-07             quant:      5;      9;      2;      7; info:       0.9877 micrometres;      5-2 S(7)
  714     68     31      13693.03600000     9.6250000E-05             quant:      5;      9;      2;      8; info:       1.0507 micrometres;      5-2 R(8)
  715     68     34      12727.98000000     4.5310000E-08             quant:      5;      9;      2;      9; info:       1.1304 micrometres;      5-2 Q(9)
  716     68     38      11677.28600000     8.6840000E-06             quant:      5;      9;      2;     10; info:       1.2321 micrometres;     5-2 P(10)
  717     71     31      14594.12600000     2.2830000E-07             quant:      5;     10;      2;      8; info:       0.9859 micrometres;      5-2 S(8)
  718     71     34      13629.07000000     9.7570000E-05             quant:      5;     10;      2;      9; info:       1.0557 micrometres;      5-2 R(9)
  719     71     38      12578.37600000     4.5470000E-08             quant:      5;     10;      2;     10; info:       1.1438 micrometres;     5-2 Q(10)
  720     54     33       8591.57200000     1.0670000E-04             quant:      5;      0;      3;      1; info:       1.6746 micrometres;      5-3 P(1)
  721     54     35       8368.29700000     9.5740000E-07             quant:      5;      0;      3;      2; info:       1.7193 micrometres;      5-3 O(2)
  722     55     32       8805.06600000     4.9780000E-05             quant:      5;      1;      3;      0; info:       1.6340 micrometres;      5-3 R(0)
  723     55     33       8693.02500000     4.8120000E-07             quant:      5;      1;      3;      1; info:       1.6551 micrometres;      5-3 Q(1)
  724     55     35       8469.75000000     5.8570000E-05             quant:      5;      1;      3;      2; info:       1.6987 micrometres;      5-3 P(2)
  725     55     36       8136.84600000     4.8150000E-07             quant:      5;      1;      3;      3; info:       1.7682 micrometres;      5-3 O(3)
  726     56     32       9007.21100000     2.8990000E-07             quant:      5;      2;      3;      0; info:       1.5974 micrometres;      5-3 S(0)
  727     56     33       8895.17000000     6.8860000E-05             quant:      5;      2;      3;      1; info:       1.6175 micrometres;      5-3 R(1)
  728     56     35       8671.89500000     3.4270000E-07             quant:      5;      2;      3;      2; info:       1.6591 micrometres;      5-3 Q(2)
  729     56     36       8338.99100000     4.2560000E-05             quant:      5;      2;      3;      3; info:       1.7254 micrometres;      5-3 P(3)
  730     56     37       7898.81200000     3.3980000E-07             quant:      5;      2;      3;      4; info:       1.8215 micrometres;      5-3 O(4)
  731     58     33       9196.48400000     4.1120000E-07             quant:      5;      3;      3;      1; info:       1.5645 micrometres;      5-3 S(1)
  732     58     35       8973.20900000     8.3660000E-05             quant:      5;      3;      3;      2; info:       1.6034 micrometres;      5-3 R(2)
  733     58     36       8640.30500000     3.1840000E-07             quant:      5;      3;      3;      3; info:       1.6652 micrometres;      5-3 Q(3)
  734     58     37       8200.12600000     3.2060000E-05             quant:      5;      3;      3;      4; info:       1.7546 micrometres;      5-3 P(4)
  735     58     39       7655.72200000     2.5470000E-07             quant:      5;      3;      3;      5; info:       1.8793 micrometres;      5-3 O(5)
  736     59     35       9371.46500000     4.9370000E-07             quant:      5;      4;      3;      2; info:       1.5353 micrometres;      5-3 S(2)
  737     59     36       9038.56100000     9.6820000E-05             quant:      5;      4;      3;      3; info:       1.5918 micrometres;      5-3 R(3)
  738     59     37       8598.38200000     3.0830000E-07             quant:      5;      4;      3;      4; info:       1.6733 micrometres;      5-3 Q(4)
  739     59     39       8053.97800000     2.4100000E-05             quant:      5;      4;      3;      5; info:       1.7864 micrometres;      5-3 P(5)
  740     59     40       7409.02900000     1.9370000E-07             quant:      5;      4;      3;      6; info:       1.9419 micrometres;      5-3 O(6)
  741     61     36       9530.86600000     5.5420000E-07             quant:      5;      5;      3;      3; info:       1.5096 micrometres;      5-3 S(3)
  742     61     37       9090.68700000     1.0880000E-04             quant:      5;      5;      3;      4; info:       1.5827 micrometres;      5-3 R(4)
  743     61     39       8546.28300000     3.0190000E-07             quant:      5;      5;      3;      5; info:       1.6835 micrometres;      5-3 Q(5)
  744     61     40       7901.33400000     1.7850000E-05             quant:      5;      5;      3;      6; info:       1.8209 micrometres;      5-3 P(6)
  745     61     41       7160.06800000     1.4730000E-07             quant:      5;      5;      3;      7; info:       2.0094 micrometres;      5-3 O(7)
  746     62     37       9673.56400000     5.9630000E-07             quant:      5;      6;      3;      4; info:       1.4873 micrometres;      5-3 S(4)
  747     62     39       9129.16000000     1.1960000E-04             quant:      5;      6;      3;      5; info:       1.5760 micrometres;      5-3 R(5)
  748     62     40       8484.21100000     2.9690000E-07             quant:      5;      6;      3;      6; info:       1.6958 micrometres;      5-3 Q(6)
  749     62     41       7742.94500000     1.2900000E-05             quant:      5;      6;      3;      7; info:       1.8582 micrometres;      5-3 P(7)
  750     62     42       6910.04900000     1.1150000E-07             quant:      5;      6;      3;      8; info:       2.0821 micrometres;      5-3 O(8)
  751     63     39       9798.60500000     6.2060000E-07             quant:      5;      7;      3;      5; info:       1.4683 micrometres;      5-3 S(5)
  752     63     40       9153.65600000     1.2890000E-04             quant:      5;      7;      3;      6; info:       1.5718 micrometres;      5-3 R(6)
  753     63     41       8412.39000000     2.9200000E-07             quant:      5;      7;      3;      7; info:       1.7103 micrometres;      5-3 Q(7)
  754     63     42       7579.49400000     9.0370000E-06             quant:      5;      7;      3;      8; info:       1.8982 micrometres;      5-3 P(8)
  755     63     45       6660.04500000     8.3780000E-08             quant:      5;      7;      3;      9; info:       2.1603 micrometres;      5-3 O(9)
  756     64     40       9905.21900000     6.2750000E-07             quant:      5;      8;      3;      6; info:       1.4525 micrometres;      5-3 S(6)
  757     64     41       9163.95300000     1.3670000E-04             quant:      5;      8;      3;      7; info:       1.5700 micrometres;      5-3 R(7)
  758     64     42       8331.05700000     2.8710000E-07             quant:      5;      8;      3;      8; info:       1.7270 micrometres;      5-3 Q(8)
  759     64     45       7411.60800000     6.0750000E-06             quant:      5;      8;      3;      9; info:       1.9412 micrometres;      5-3 P(9)
  760     64     49       6410.96100000     6.2520000E-08             quant:      5;      8;      3;     10; info:       2.2442 micrometres;     5-3 O(10)
  761     68     41       9992.82800000     6.1730000E-07             quant:      5;      9;      3;      7; info:       1.4398 micrometres;      5-3 S(7)
  762     68     42       9159.93200000     1.4280000E-04             quant:      5;      9;      3;      8; info:       1.5707 micrometres;      5-3 R(8)
  763     68     45       8240.48300000     2.8180000E-07             quant:      5;      9;      3;      9; info:       1.7460 micrometres;      5-3 Q(9)
  764     68     49       7239.83600000     3.8650000E-06             quant:      5;      9;      3;     10; info:       1.9873 micrometres;     5-3 P(10)
  765     71     42      10061.02200000     5.9100000E-07             quant:      5;     10;      3;      8; info:       1.4300 micrometres;      5-3 S(8)
  766     71     45       9141.57300000     1.4700000E-04             quant:      5;     10;      3;      9; info:       1.5739 micrometres;      5-3 R(9)
  767     71     49       8140.92600000     2.7600000E-07             quant:      5;     10;      3;     10; info:       1.7673 micrometres;     5-3 Q(10)
  768     54     44       4122.67700000     5.6520000E-05             quant:      5;      0;      4;      1; info:       3.4899 micrometres;      5-4 P(1)
  769     54     46       3909.97600000     6.3310000E-07             quant:      5;      0;      4;      2; info:       3.6798 micrometres;      5-4 O(2)
  770     55     43       4330.87500000     3.0930000E-05             quant:      5;      1;      4;      0; info:       3.3221 micrometres;      5-4 R(0)
  771     55     44       4224.13000000     2.9300000E-07             quant:      5;      1;      4;      1; info:       3.4061 micrometres;      5-4 Q(1)
  772     55     46       4011.42900000     2.8170000E-05             quant:      5;      1;      4;      2; info:       3.5867 micrometres;      5-4 P(2)
  773     55     47       3694.33400000     3.3100000E-07             quant:      5;      1;      4;      3; info:       3.8945 micrometres;      5-4 O(3)
  774     56     43       4533.02000000     1.5880000E-07             quant:      5;      2;      4;      0; info:       3.1740 micrometres;      5-4 S(0)
  775     56     44       4426.27500000     4.5810000E-05             quant:      5;      2;      4;      1; info:       3.2505 micrometres;      5-4 R(1)
  776     56     46       4213.57400000     2.0660000E-07             quant:      5;      2;      4;      2; info:       3.4146 micrometres;      5-4 Q(2)
  777     56     47       3896.47900000     1.8330000E-05             quant:      5;      2;      4;      3; info:       3.6925 micrometres;      5-4 P(3)
  778     56     48       3477.27500000     2.4000000E-07             quant:      5;      2;      4;      4; info:       4.1377 micrometres;      5-4 O(4)
  779     58     44       4727.58900000     2.0580000E-07             quant:      5;      3;      4;      1; info:       3.0434 micrometres;      5-4 S(1)
  780     58     46       4514.88800000     5.9250000E-05             quant:      5;      3;      4;      2; info:       3.1867 micrometres;      5-4 R(2)
  781     58     47       4197.79300000     1.8910000E-07             quant:      5;      3;      4;      3; info:       3.4275 micrometres;      5-4 Q(3)
  782     58     48       3778.58900000     1.2140000E-05             quant:      5;      3;      4;      4; info:       3.8077 micrometres;      5-4 P(4)
  783     58     50       3260.24600000     1.8270000E-07             quant:      5;      3;      4;      5; info:       4.4131 micrometres;      5-4 O(5)
  784     59     46       4913.14400000     2.2180000E-07             quant:      5;      4;      4;      2; info:       2.9284 micrometres;      5-4 S(2)
  785     59     47       4596.04900000     7.2660000E-05             quant:      5;      4;      4;      3; info:       3.1305 micrometres;      5-4 R(3)
  786     59     48       4176.84500000     1.7940000E-07             quant:      5;      4;      4;      4; info:       3.4446 micrometres;      5-4 Q(4)
  787     59     50       3658.50200000     7.8220000E-06             quant:      5;      4;      4;      5; info:       3.9327 micrometres;      5-4 P(5)
  788     59     51       3044.59500000     1.3930000E-07             quant:      5;      4;      4;      6; info:       4.7257 micrometres;      5-4 O(6)
  789     61     47       5088.35400000     2.1870000E-07             quant:      5;      5;      4;      3; info:       2.8276 micrometres;      5-4 S(3)
  790     61     48       4669.15000000     8.6210000E-05             quant:      5;      5;      4;      4; info:       3.0814 micrometres;      5-4 R(4)
  791     61     50       4150.80700000     1.7140000E-07             quant:      5;      5;      4;      5; info:       3.4663 micrometres;      5-4 Q(5)
  792     61     51       3536.90000000     4.7940000E-06             quant:      5;      5;      4;      6; info:       4.0679 micrometres;      5-4 P(6)
  793     61     52       2831.54700000     1.0490000E-07             quant:      5;      5;      4;      7; info:       5.0812 micrometres;      5-4 O(7)
  794     62     48       5252.02700000     2.0120000E-07             quant:      5;      6;      4;      4; info:       2.7395 micrometres;      5-4 S(4)
  795     62     50       4733.68400000     9.9760000E-05             quant:      5;      6;      4;      5; info:       3.0394 micrometres;      5-4 R(5)
  796     62     51       4119.77700000     1.6350000E-07             quant:      5;      6;      4;      6; info:       3.4924 micrometres;      5-4 Q(6)
  797     62     52       3414.42400000     2.7240000E-06             quant:      5;      6;      4;      7; info:       4.2138 micrometres;      5-4 P(7)
  798     62     53       2622.18800000     7.7460000E-08             quant:      5;      6;      4;      8; info:       5.4869 micrometres;      5-4 O(8)
  799     63     50       5403.12900000     1.7270000E-07             quant:      5;      7;      4;      5; info:       2.6629 micrometres;      5-4 S(5)
  800     63     51       4789.22200000     1.1300000E-04             quant:      5;      7;      4;      6; info:       3.0042 micrometres;      5-4 R(6)
  801     63     52       4083.86900000     1.5530000E-07             quant:      5;      7;      4;      7; info:       3.5231 micrometres;      5-4 Q(7)
  802     63     53       3291.63300000     1.3800000E-06             quant:      5;      7;      4;      8; info:       4.3710 micrometres;      5-4 P(8)
  803     63     57       2417.44900000     5.5870000E-08             quant:      5;      7;      4;      9; info:       5.9516 micrometres;      5-4 O(9)
  804     64     51       5540.78500000     1.3700000E-07             quant:      5;      8;      4;      6; info:       2.5967 micrometres;      5-4 S(6)
  805     64     52       4835.43200000     1.2580000E-04             quant:      5;      8;      4;      7; info:       2.9755 micrometres;      5-4 R(7)
  806     64     53       4043.19600000     1.4670000E-07             quant:      5;      8;      4;      8; info:       3.5585 micrometres;      5-4 Q(8)
  807     64     57       3169.01200000     5.7430000E-07             quant:      5;      8;      4;      9; info:       4.5401 micrometres;      5-4 P(9)
  808     64     60       2218.10000000     3.9270000E-08             quant:      5;      8;      4;     10; info:       6.4865 micrometres;     5-4 O(10)
  809     68     52       5664.30700000     9.8220000E-08             quant:      5;      9;      4;      7; info:       2.5401 micrometres;      5-4 S(7)
  810     68     53       4872.07100000     1.3770000E-04             quant:      5;      9;      4;      8; info:       2.9531 micrometres;      5-4 R(8)
  811     68     57       3997.88700000     1.3770000E-07             quant:      5;      9;      4;      9; info:       3.5988 micrometres;      5-4 Q(9)
  812     68     60       3046.97500000     1.5780000E-07             quant:      5;      9;      4;     10; info:       4.7220 micrometres;     5-4 P(10)
  813     71     53       5773.16100000     6.0710000E-08             quant:      5;     10;      4;      8; info:       2.4922 micrometres;      5-4 S(8)
  814     71     57       4898.97700000     1.4860000E-04             quant:      5;     10;      4;      9; info:       2.9369 micrometres;      5-4 R(9)
  815     71     60       3948.06500000     1.2820000E-07             quant:      5;     10;      4;     10; info:       3.6443 micrometres;     5-4 Q(10)
  816     55     54        101.45300000     2.1870000E-08             quant:      5;      1;      5;      0; info:     141.8169 micrometres;      5-5 R(0)
  817     56     54        303.59800000     4.5160000E-12             quant:      5;      2;      5;      0; info:      47.3908 micrometres;      5-5 S(0)
  818     56     55        202.14500000     2.0690000E-07             quant:      5;      2;      5;      1; info:      71.1754 micrometres;      5-5 R(1)
  819     58     55        503.45900000     7.2850000E-11             quant:      5;      3;      5;      1; info:      28.5778 micrometres;      5-5 S(1)
  820     58     56        301.31400000     7.3050000E-07             quant:      5;      3;      5;      2; info:      47.7500 micrometres;      5-5 R(2)
  821     59     56        699.57000000     4.1960000E-10             quant:      5;      4;      5;      2; info:      20.5666 micrometres;      5-5 S(2)
  822     59     58        398.25600000     1.7370000E-06             quant:      5;      4;      5;      3; info:      36.1269 micrometres;      5-5 R(3)
  823     61     58        890.56100000     1.4900000E-09             quant:      5;      5;      5;      3; info:      16.1558 micrometres;      5-5 S(3)
  824     61     59        492.30500000     3.3240000E-06             quant:      5;      5;      5;      4; info:      29.2253 micrometres;      5-5 R(4)
  825     62     59       1075.18200000     3.9740000E-09             quant:      5;      6;      5;      4; info:      13.3817 micrometres;      5-5 S(4)
  826     62     61        582.87700000     5.5410000E-06             quant:      5;      6;      5;      5; info:      24.6840 micrometres;      5-5 R(5)
  827     63     61       1252.32200000     8.7620000E-09             quant:      5;      7;      5;      5; info:      11.4889 micrometres;      5-5 S(5)
  828     63     62        669.44500000     8.3800000E-06             quant:      5;      7;      5;      6; info:      21.4921 micrometres;      5-5 R(6)
  829     64     62       1421.00800000     1.6840000E-08             quant:      5;      8;      5;      6; info:      10.1250 micrometres;      5-5 S(6)
  830     64     63        751.56300000     1.1780000E-05             quant:      5;      8;      5;      7; info:      19.1438 micrometres;      5-5 R(7)
  831     68     63       1580.43800000     2.9170000E-08             quant:      5;      9;      5;      7; info:       9.1036 micrometres;      5-5 S(7)
  832     68     64        828.87500000     1.5660000E-05             quant:      5;      9;      5;      8; info:      17.3582 micrometres;      5-5 R(8)
  833     71     64       1729.96500000     4.6540000E-08             quant:      5;     10;      5;      8; info:       8.3168 micrometres;      5-5 S(8)
  834     71     68        901.09000000     1.9860000E-05             quant:      5;     10;      5;      9; info:      15.9671 micrometres;      5-5 R(9)
  835     65      2      27479.47400000     3.4690000E-06             quant:      6;      0;      0;      1; info:       0.5236 micrometres;      6-0 P(1)
  836     65      3      27223.59300000     5.5400000E-13             quant:      6;      0;      0;      2; info:       0.5285 micrometres;      6-0 O(2)
  837     66      1      27704.00200000     1.4230000E-06             quant:      6;      1;      0;      0; info:       0.5193 micrometres;      6-0 R(0)
  838     66      2      27575.62100000     1.7370000E-11             quant:      6;      1;      0;      1; info:       0.5218 micrometres;      6-0 Q(1)
  839     66      3      27319.74000000     2.0990000E-06             quant:      6;      1;      0;      2; info:       0.5266 micrometres;      6-0 P(2)
  840     66      4      26938.11000000     4.1540000E-12             quant:      6;      1;      0;      3; info:       0.5341 micrometres;      6-0 O(3)
