#4711      # Number of transitions
#K         # Unit of energy for transitions
#   n     nu     nl                E(K)          Aij(s-1)             quant:     vu      Ju      vl      Jl  info:      Description  Lambda (micrometres)
#---data------------------------------------------------------------------------------------------------------------------------------------------
  429     61     19      12807.52906153     2.4940000E-09             quant:      3;      9;      0;     11; info:   1.1234 micrometres;     3- 0 O(11)
  430     61     14      15872.26862782     1.7600000E-08             quant:      3;      9;      0;      9; info:   0.9065 micrometres;     3- 0 Q( 9)
  431     61      8      18482.91834598     1.0940000E-07             quant:      3;      9;      0;      7; info:   0.7784 micrometres;     3- 0 S( 7)
  432     61     34       7347.50097035     1.8600000E-08             quant:      3;      9;      1;     11; info:   1.9582 micrometres;     3- 1 O(11)
  433     61     27      10251.71823917     2.9430000E-07             quant:      3;      9;      1;      9; info:   1.4034 micrometres;     3- 1 Q( 9)
  434     61     20      12727.73137376     7.4680000E-07             quant:      3;      9;      1;      7; info:   1.1304 micrometres;     3- 1 S( 7)
  435     61     51       2216.00887024     3.2700000E-08             quant:      3;      9;      2;     11; info:   6.4926 micrometres;     3- 2 O(11)
  436     61     43       4962.37819543     4.0390000E-07             quant:      3;      9;      2;      9; info:   2.8994 micrometres;     3- 2 Q( 9)
  437     61     35       7306.28753761     2.5640000E-07             quant:      3;      9;      2;      7; info:   1.9692 micrometres;     3- 2 S( 7)
  438     61     52       2213.26851537     1.3770000E-07             quant:      3;      9;      3;      7; info:   6.5007 micrometres;     3- 3 S( 7)
  439     66     24      12381.33247426     3.1350000E-09             quant:      3;     10;      0;     12; info:   1.1621 micrometres;     3- 0 O(12)
  440     66     17      15644.01978490     1.7740000E-08             quant:      3;     10;      0;     10; info:   0.9197 micrometres;     3- 0 Q(10)
  441     66      9      18491.32656237     1.1430000E-07             quant:      3;     10;      0;      8; info:   0.7781 micrometres;     3- 0 S( 8)
  442     66     39       7010.36713211     1.1880000E-08             quant:      3;     10;      1;     12; info:   2.0524 micrometres;     3- 1 O(12)
  443     66     31      10100.67520949     2.8860000E-07             quant:      3;     10;      1;     10; info:   1.4244 micrometres;     3- 1 Q(10)
  444     66     21      12800.04411402     7.0820000E-07             quant:      3;     10;      1;      8; info:   1.1240 micrometres;     3- 1 S( 8)
  445     66     58       1966.64196245     1.9430000E-08             quant:      3;     10;      2;     12; info:   7.3159 micrometres;     3- 2 O(12)
  446     66     48       4887.20369199     4.0010000E-07             quant:      3;     10;      2;     10; info:   2.9440 micrometres;     3- 2 Q(10)
  447     66     36       7441.27282890     1.5670000E-07             quant:      3;     10;      2;      8; info:   1.9335 micrometres;     3- 2 S( 8)
  448     66     54       2410.19430369     2.1630000E-07             quant:      3;     10;      3;      8; info:   5.9695 micrometres;     3- 3 S( 8)
  449     72     29      11956.19742664     3.6300000E-09             quant:      3;     11;      0;     13; info:   1.2034 micrometres;     3- 0 O(13)
  450     72     19      15397.36063937     1.7870000E-08             quant:      3;     11;      0;     11; info:   0.9344 micrometres;     3- 0 Q(11)
  451     72     14      18462.10020423     1.1620000E-07             quant:      3;     11;      0;      9; info:   0.7793 micrometres;     3- 0 S( 9)
  452     72     45       6679.68312774     7.4970000E-09             quant:      3;     11;      1;     13; info:   2.1540 micrometres;     3- 1 O(13)
  453     72     34       9937.33254820     2.8230000E-07             quant:      3;     11;      1;     11; info:   1.4479 micrometres;     3- 1 Q(11)
  454     72     27      12841.54981701     6.4980000E-07             quant:      3;     11;      1;      9; info:   1.1204 micrometres;     3- 1 S( 9)
  455     72     64       1729.19992087     1.0990000E-08             quant:      3;     11;      2;     13; info:   8.3205 micrometres;     3- 2 O(13)
  456     72     51       4805.84044808     3.9760000E-07             quant:      3;     11;      2;     11; info:   2.9938 micrometres;     3- 2 Q(11)
  457     72     43       7552.20977328     7.3000000E-08             quant:      3;     11;      2;      9; info:   1.9051 micrometres;     3- 2 S( 9)
  458     72     61       2589.83157784     3.1750000E-07             quant:      3;     11;      3;      9; info:   5.5555 micrometres;     3- 3 S( 9)
  459     78     33      11532.84516314     3.9670000E-09             quant:      3;     12;      0;     14; info:   1.2475 micrometres;     3- 0 O(14)
  460     78     24      15133.25585516     1.7990000E-08             quant:      3;     12;      0;     12; info:   0.9507 micrometres;     3- 0 Q(12)
  461     78     17      18395.94316581     1.1490000E-07             quant:      3;     12;      0;     10; info:   0.7821 micrometres;     3- 0 S(10)
  462     78     50       6355.82608225     4.6990000E-09             quant:      3;     12;      1;     14; info:   2.2637 micrometres;     3- 1 O(14)
  463     78     39       9762.29051301     2.7540000E-07             quant:      3;     12;      1;     12; info:   1.4738 micrometres;     3- 1 Q(12)
  464     78     31      12852.59859039     5.7570000E-07             quant:      3;     12;      1;     10; info:   1.1194 micrometres;     3- 1 S(10)
  465     78     70       1503.76588376     5.8640000E-09             quant:      3;     12;      2;     14; info:   9.5678 micrometres;     3- 2 O(14)
  466     78     58       4718.56534336     3.9630000E-07             quant:      3;     12;      2;     12; info:   3.0492 micrometres;     3- 2 Q(12)
  467     78     48       7639.12707290     1.7440000E-08             quant:      3;     12;      2;     10; info:   1.8834 micrometres;     3- 2 S(10)
  468     78     66       2751.92338090     4.4050000E-07             quant:      3;     12;      3;     10; info:   5.2283 micrometres;     3- 3 S(10)
  469     86     41      11111.77638673     4.1500000E-09             quant:      3;     13;      0;     15; info:   1.2948 micrometres;     3- 0 O(15)
  470     86     29      14852.63587777     1.8090000E-08             quant:      3;     13;      0;     13; info:   0.9687 micrometres;     3- 0 Q(13)
  471     86     19      18293.79909050     1.1070000E-07             quant:      3;     13;      0;     11; info:   0.7865 micrometres;     3- 0 S(11)
  472     86     59       6038.97330186     2.9490000E-09             quant:      3;     13;      1;     15; info:   2.3825 micrometres;     3- 1 O(15)
  473     86     45       9576.12157887     2.6780000E-07             quant:      3;     13;      1;     13; info:   1.5025 micrometres;     3- 1 Q(13)
  474     86     34      12833.77099932     4.9070000E-07             quant:      3;     13;      1;     11; info:   1.1211 micrometres;     3- 1 S(11)
  475     86     79       1290.24897224     2.9180000E-09             quant:      3;     13;      2;     15; info:  11.1512 micrometres;     3- 2 O(15)
  476     86     64       4625.63837199     3.9670000E-07             quant:      3;     13;      2;     13; info:   3.1104 micrometres;     3- 2 Q(13)
  477     86     51       7702.27889921     2.5420000E-10             quant:      3;     13;      2;     11; info:   1.8680 micrometres;     3- 2 S(11)
  478     86     72       2896.43845113     5.8260000E-07             quant:      3;     13;      3;     11; info:   4.9674 micrometres;     3- 3 S(11)
  479     92     47      10693.28991268     4.1940000E-09             quant:      3;     14;      0;     16; info:   1.3455 micrometres;     3- 0 O(16)
  480     92     33      14556.37363039     1.8170000E-08             quant:      3;     14;      0;     14; info:   0.9884 micrometres;     3- 0 Q(14)
  481     92     24      18156.78432385     1.0400000E-07             quant:      3;     14;      0;     12; info:   0.7924 micrometres;     3- 0 S(12)
  482     92     67       5729.12730732     1.8710000E-09             quant:      3;     14;      1;     16; info:   2.5113 micrometres;     3- 1 O(16)
  483     92     50       9379.35454950     2.5950000E-07             quant:      3;     14;      1;     14; info:   1.5340 micrometres;     3- 1 Q(14)
  484     92     39      12785.81898026     4.0020000E-07             quant:      3;     14;      1;     12; info:   1.1253 micrometres;     3- 1 S(12)
  485     92     88       1088.41635767     1.3300000E-09             quant:      3;     14;      2;     16; info:  13.2190 micrometres;     3- 2 O(16)
  486     92     70       4527.29435102     3.9870000E-07             quant:      3;     14;      2;     14; info:   3.1780 micrometres;     3- 2 Q(14)
  487     92     58       7742.09381061     2.9270000E-08             quant:      3;     14;      2;     12; info:   1.8584 micrometres;     3- 2 S(12)
  488     92     78       3023.52846725     7.3920000E-07             quant:      3;     14;      3;     12; info:   4.7586 micrometres;     3- 3 S(12)
  489    102     53      10277.49877848     4.1200000E-09             quant:      3;     15;      0;     17; info:   1.3999 micrometres;     3- 0 O(17)
  490    102     41      14245.26201289     1.8230000E-08             quant:      3;     15;      0;     15; info:   1.0100 micrometres;     3- 0 Q(15)
  491    102     29      17986.12150393     9.5140000E-08             quant:      3;     15;      0;     13; info:   0.7999 micrometres;     3- 0 S(13)
  492    102     73       5426.13782988     1.2160000E-09             quant:      3;     15;      1;     17; info:   2.6516 micrometres;     3- 1 O(17)
  493    102     59       9172.45892801     2.5050000E-07             quant:      3;     15;      1;     15; info:   1.5686 micrometres;     3- 1 Q(15)
  494    102     45      12709.60720646     3.0940000E-07             quant:      3;     15;      1;     13; info:   1.1320 micrometres;     3- 1 S(13)
  495    102     95        897.92220269     5.4070000E-10             quant:      3;     15;      2;     17; info:  16.0234 micrometres;     3- 2 O(17)
  496    102     79       4423.73459840     4.0250000E-07             quant:      3;     15;      2;     15; info:   3.2524 micrometres;     3- 2 Q(15)
  497    102     64       7759.12399815     1.0940000E-07             quant:      3;     15;      2;     13; info:   1.8543 micrometres;     3- 2 S(13)
  498    102     86       3133.48562615     9.0450000E-07             quant:      3;     15;      3;     13; info:   4.5916 micrometres;     3- 3 S(13)
  499    111     63       9864.34281018     3.9510000E-09             quant:      3;     16;      0;     18; info:   1.4586 micrometres;     3- 0 O(18)
  500    111     47      13919.99195182     1.8270000E-08             quant:      3;     16;      0;     16; info:   1.0336 micrometres;     3- 0 Q(16)
  501    111     33      17783.07566953     8.4700000E-08             quant:      3;     16;      0;     14; info:   0.8091 micrometres;     3- 0 S(14)
  502    111     84       5129.71995144     8.2300000E-10             quant:      3;     16;      1;     18; info:   2.8048 micrometres;     3- 1 O(18)
  503    111     67       8955.82934501     2.4090000E-07             quant:      3;     16;      1;     16; info:   1.6065 micrometres;     3- 1 Q(16)
  504    111     50      12606.05658864     2.2330000E-07             quant:      3;     16;      1;     14; info:   1.1413 micrometres;     3- 1 S(14)
  505    111    107        718.33288297     1.8800000E-10             quant:      3;     16;      2;     18; info:  20.0294 micrometres;     3- 2 O(18)
  506    111     88       4315.11839681     4.0810000E-07             quant:      3;     16;      2;     16; info:   3.3343 micrometres;     3- 2 Q(16)
  507    111     70       7753.99639015     2.4260000E-07             quant:      3;     16;      2;     14; info:   1.8555 micrometres;     3- 2 S(14)
  508    111     92       3226.70203914     1.0710000E-06             quant:      3;     16;      3;     14; info:   4.4590 micrometres;     3- 3 S(14)
  509    120     69       9453.59682624     3.7080000E-09             quant:      3;     17;      0;     19; info:   1.5219 micrometres;     3- 0 O(19)
  510    120     53      13581.13047346     1.8280000E-08             quant:      3;     17;      0;     17; info:   1.0594 micrometres;     3- 0 Q(17)
  511    120     41      17548.89370787     7.3220000E-08             quant:      3;     17;      0;     15; info:   0.8199 micrometres;     3- 0 S(15)
  512    120     94       4839.46773406     5.8810000E-10             quant:      3;     17;      1;     19; info:   2.9730 micrometres;     3- 1 O(19)
  513    120     73       8729.76952486     2.3070000E-07             quant:      3;     17;      1;     17; info:   1.6481 micrometres;     3- 1 Q(17)
  514    120     59      12476.09062443     1.4650000E-07             quant:      3;     17;      1;     15; info:   1.1532 micrometres;     3- 1 S(15)
  515    120    118        549.14826529     5.1970000E-11             quant:      3;     17;      2;     19; info:  26.2002 micrometres;     3- 2 O(19)
  516    120     95       4201.55389911     4.1540000E-07             quant:      3;     17;      2;     17; info:   3.4244 micrometres;     3- 2 Q(17)
  517    120     79       7727.36629338     4.2760000E-07             quant:      3;     17;      2;     15; info:   1.8619 micrometres;     3- 2 S(15)
  518    120    102       3303.63169498     1.2320000E-06             quant:      3;     17;      3;     15; info:   4.3551 micrometres;     3- 3 S(15)
  519    133     81       9044.87361007     3.4110000E-09             quant:      3;     18;      0;     20; info:   1.5907 micrometres;     3- 0 O(20)
  520    133     63      13229.09785894     1.8280000E-08             quant:      3;     18;      0;     18; info:   1.0876 micrometres;     3- 0 Q(18)
  521    133     47      17284.74700058     6.1230000E-08             quant:      3;     18;      0;     16; info:   0.8324 micrometres;     3- 0 S(16)
  522    133    106       4554.86282527     4.4860000E-10             quant:      3;     18;      1;     20; info:   3.1588 micrometres;     3- 1 O(20)
  523    133     84       8494.47499876     2.1980000E-07             quant:      3;     18;      1;     18; info:   1.6938 micrometres;     3- 1 Q(18)
  524    133     67      12320.58439378     8.2860000E-08             quant:      3;     18;      1;     16; info:   1.1678 micrometres;     3- 1 S(16)
  525    133    131        389.81906202     9.8920000E-12             quant:      3;     18;      2;     20; info:  36.9088 micrometres;     3- 2 O(20)
  526    133    107       4083.08793030     4.2440000E-07             quant:      3;     18;      2;     18; info:   3.5237 micrometres;     3- 2 Q(18)
  527    133     88       7679.87344557     6.6010000E-07             quant:      3;     18;      2;     16; info:   1.8734 micrometres;     3- 2 S(16)
  528    133    111       3364.75504876     1.3790000E-06             quant:      3;     18;      3;     16; info:   4.2760 micrometres;     3- 3 S(16)
  529    144     90       8637.62061382     3.0760000E-09             quant:      3;     19;      0;     21; info:   1.6657 micrometres;     3- 0 O(21)
  530    144     69      12864.14247135     1.8250000E-08             quant:      3;     19;      0;     19; info:   1.1184 micrometres;     3- 0 Q(19)
  531    144     53      16991.67611858     4.9250000E-08             quant:      3;     19;      0;     17; info:   0.8468 micrometres;     3- 0 S(17)
  532    144    114       4275.27735866     3.6670000E-10             quant:      3;     19;      1;     21; info:   3.3653 micrometres;     3- 1 O(21)
  533    144     94       8250.01337917     2.0850000E-07             quant:      3;     19;      1;     19; info:   1.7440 micrometres;     3- 1 Q(19)
  534    144     73      12140.31517141     3.5680000E-08             quant:      3;     19;      1;     17; info:   1.1851 micrometres;     3- 1 S(17)
  535    144    142        239.76038737     9.1740000E-13             quant:      3;     19;      2;     21; info:  60.0089 micrometres;     3- 2 O(21)
  536    144    118       3959.69391040     4.3460000E-07             quant:      3;     19;      2;     19; info:   3.6336 micrometres;     3- 2 Q(19)
  537    144     95       7612.09954422     9.3350000E-07             quant:      3;     19;      2;     17; info:   1.8901 micrometres;     3- 2 S(17)
  538    144    120       3410.54564511     1.5060000E-06             quant:      3;     19;      3;     17; info:   4.2186 micrometres;     3- 3 S(17)
  539    157    103       8231.10888980     2.7210000E-09             quant:      3;     20;      0;     22; info:   1.7480 micrometres;     3- 0 O(22)
  540    157     81      12486.31122921     1.8200000E-08             quant:      3;     20;      0;     20; info:   1.1523 micrometres;     3- 0 Q(20)
  541    157     63      16670.53547807     3.7760000E-08             quant:      3;     20;      0;     18; info:   0.8631 micrometres;     3- 0 S(18)
  542    157    129       3999.97021596     3.1870000E-10             quant:      3;     20;      1;     22; info:   3.5970 micrometres;     3- 1 O(22)
  543    157    106       7996.30044440     1.9660000E-07             quant:      3;     20;      1;     20; info:   1.7993 micrometres;     3- 1 Q(20)
  544    157     84      11935.91261934     7.5130000E-09             quant:      3;     20;      1;     18; info:   1.2054 micrometres;     3- 1 S(18)
  545    157    155         98.36169204     1.1220000E-14             quant:      3;     20;      2;     22; info: 146.2741 micrometres;     3- 2 O(22)
  546    157    131       3831.25668260     4.4580000E-07             quant:      3;     20;      2;     20; info:   3.7554 micrometres;     3- 2 Q(20)
  547    157    107       7524.52555087     1.2380000E-06             quant:      3;     20;      2;     18; info:   1.9121 micrometres;     3- 2 S(18)
  548    157    133       3441.43761913     1.6040000E-06             quant:      3;     20;      3;     18; info:   4.1807 micrometres;     3- 3 S(18)
  549    168    113       7824.41190311     2.3570000E-09             quant:      3;     21;      0;     23; info:   1.8388 micrometres;     3- 0 O(23)
  550    168     90      12095.41269462     1.8130000E-08             quant:      3;     21;      0;     21; info:   1.1895 micrometres;     3- 0 Q(21)
  551    168     69      16321.93455215     2.7160000E-08             quant:      3;     21;      0;     19; info:   0.8815 micrometres;     3- 0 S(19)
  552    168    140       3728.07503191     2.9020000E-10             quant:      3;     21;      1;     23; info:   3.8593 micrometres;     3- 1 O(23)
  553    168    114       7733.06943946     1.8450000E-07             quant:      3;     21;      1;     21; info:   1.8606 micrometres;     3- 1 Q(21)
  554    168     94      11707.80545997     3.2000000E-10             quant:      3;     21;      1;     19; info:   1.2289 micrometres;     3- 1 S(19)
  555    168    142       3697.55246817     4.5720000E-07             quant:      3;     21;      2;     21; info:   3.8912 micrometres;     3- 2 Q(21)
  556    168    118       7417.48599120     1.5630000E-06             quant:      3;     21;      2;     19; info:   1.9397 micrometres;     3- 2 S(19)
  557    168    144       3457.79208080     1.6690000E-06             quant:      3;     21;      3;     19; info:   4.1610 micrometres;     3- 3 S(19)
  558    184    130       7416.37047151     1.9930000E-09             quant:      3;     22;      0;     24; info:   1.9400 micrometres;     3- 0 O(24)
  559    184    103      11690.96826133     1.8040000E-08             quant:      3;     22;      0;     22; info:   1.2307 micrometres;     3- 0 Q(22)
  560    184     81      15946.17059930     1.7830000E-08             quant:      3;     22;      0;     20; info:   0.9023 micrometres;     3- 0 S(20)
  561    184    158       3458.57723141     2.7150000E-10             quant:      3;     22;      1;     24; info:   4.1600 micrometres;     3- 1 O(24)
  562    184    129       7459.82958749     1.7200000E-07             quant:      3;     22;      1;     22; info:   1.9287 micrometres;     3- 1 Q(22)
  563    184    106      11456.15981593     1.5430000E-08             quant:      3;     22;      1;     20; info:   1.2559 micrometres;     3- 1 S(20)
  564    184    155       3558.22106213     4.6820000E-07             quant:      3;     22;      2;     22; info:   4.0435 micrometres;     3- 2 Q(22)
  565    184    131       7291.11605269     1.8950000E-06             quant:      3;     22;      2;     20; info:   1.9733 micrometres;     3- 2 S(20)
  566    184    157       3459.85937009     1.6950000E-06             quant:      3;     22;      3;     20; info:   4.1585 micrometres;     3- 3 S(20)
  567    203    143       7005.53754085     1.6410000E-09             quant:      3;     23;      0;     25; info:   2.0538 micrometres;     3- 0 O(25)
  568    203    113      11272.14423295     1.7920000E-08             quant:      3;     23;      0;     23; info:   1.2764 micrometres;     3- 0 Q(23)
  569    203     90      15543.14502446     1.0120000E-08             quant:      3;     23;      0;     21; info:   0.9257 micrometres;     3- 0 S(21)
  570    203    174       3190.27538542     2.5560000E-10             quant:      3;     23;      1;     25; info:   4.5099 micrometres;     3- 1 O(25)
  571    203    140       7175.80736175     1.5950000E-07             quant:      3;     23;      1;     23; info:   2.0050 micrometres;     3- 1 Q(23)
  572    203    114      11180.80176930     5.3670000E-08             quant:      3;     23;      1;     21; info:   1.2868 micrometres;     3- 1 S(21)
  573    203    169       3412.72556186     4.7780000E-07             quant:      3;     23;      2;     23; info:   4.2159 micrometres;     3- 2 Q(23)
  574    203    142       7145.28479801     2.2190000E-06             quant:      3;     23;      2;     21; info:   2.0136 micrometres;     3- 2 S(21)
  575    203    168       3447.73232984     1.6800000E-06             quant:      3;     23;      3;     21; info:   4.1731 micrometres;     3- 3 S(21)
  576    203    201        106.55925710     2.0600000E-14             quant:      3;     23;      4;     21; info: 135.0213 micrometres;     3- 4 S(21)
  577    220    159       6590.09184835     1.3070000E-09             quant:      3;     24;      0;     26; info:   2.1832 micrometres;     3- 0 O(26)
  578    220    130      10837.65282649     1.7760000E-08             quant:      3;     24;      0;     24; info:   1.3276 micrometres;     3- 0 Q(24)
  579    220    103      15112.25061487     4.3620000E-09             quant:      3;     24;      0;     22; info:   0.9521 micrometres;     3- 0 S(22)
  580    220    191       2921.71836371     2.3740000E-10             quant:      3;     24;      1;     26; info:   4.9244 micrometres;     3- 1 O(26)
  581    220    158       6879.85958639     1.4700000E-07             quant:      3;     24;      1;     24; info:   2.0913 micrometres;     3- 1 Q(24)
  582    220    129      10881.11194103     1.1540000E-07             quant:      3;     24;      1;     22; info:   1.3223 micrometres;     3- 1 S(22)
  583    220    188       3260.29138457     4.8460000E-07             quant:      3;     24;      2;     24; info:   4.4130 micrometres;     3- 2 Q(24)
  584    220    155       6979.50341711     2.5170000E-06             quant:      3;     24;      2;     22; info:   2.0614 micrometres;     3- 2 S(22)
  585    220    184       3421.28235498     1.6220000E-06             quant:      3;     24;      3;     22; info:   4.2054 micrometres;     3- 3 S(22)
  586    220    218        228.83395463     9.7820000E-13             quant:      3;     24;      4;     22; info:  62.8743 micrometres;     3- 4 S(22)
  587    242    178       6167.70056838     9.9880000E-10             quant:      3;     25;      0;     27; info:   2.3328 micrometres;     3- 0 O(27)
  588    242    143      10385.60080150     1.7540000E-08             quant:      3;     25;      0;     25; info:   1.3854 micrometres;     3- 0 Q(25)
  589    242    113      14652.20749361     8.7960000E-10             quant:      3;     25;      0;     23; info:   0.9820 micrometres;     3- 0 S(23)
  590    242    212       2651.10233144     2.1320000E-10             quant:      3;     25;      1;     27; info:   5.4271 micrometres;     3- 1 O(27)
  591    242    174       6570.33864607     1.3480000E-07             quant:      3;     25;      1;     25; info:   2.1898 micrometres;     3- 1 Q(25)
  592    242    140      10555.87062240     2.0020000E-07             quant:      3;     25;      1;     23; info:   1.3630 micrometres;     3- 1 S(23)
  593    242    207       3099.80931673     4.8690000E-07             quant:      3;     25;      2;     25; info:   4.6415 micrometres;     3- 2 Q(25)
  594    242    169       6792.78882251     2.7720000E-06             quant:      3;     25;      2;     23; info:   2.1181 micrometres;     3- 2 S(23)
  595    242    203       3380.06326066     1.5220000E-06             quant:      3;     25;      3;     23; info:   4.2567 micrometres;     3- 3 S(23)
  596    242    238        345.04230124     7.8910000E-12             quant:      3;     25;      4;     23; info:  41.6986 micrometres;     3- 4 S(23)
  597    265    194       5735.29206769     7.2310000E-10             quant:      3;     26;      0;     28; info:   2.5086 micrometres;     3- 0 O(28)
  598    265    159       9913.24505504     1.7250000E-08             quant:      3;     26;      0;     26; info:   1.4514 micrometres;     3- 0 Q(26)
  599    265    130      14160.80603319     7.6670000E-11             quant:      3;     26;      0;     24; info:   1.0160 micrometres;     3- 0 S(24)
  600    265    231       2376.09558377     1.8130000E-10             quant:      3;     26;      1;     28; info:   6.0552 micrometres;     3- 1 O(28)
  601    265    191       6244.87157041     1.2330000E-07             quant:      3;     26;      1;     26; info:   2.3039 micrometres;     3- 1 Q(26)
  602    265    158      10203.01279309     3.0740000E-07             quant:      3;     26;      1;     24; info:   1.4101 micrometres;     3- 1 S(24)
  603    265    226       2929.67206041     4.8280000E-07             quant:      3;     26;      2;     26; info:   4.9111 micrometres;     3- 2 Q(26)
  604    265    188       6583.44459126     2.9630000E-06             quant:      3;     26;      2;     24; info:   2.1854 micrometres;     3- 2 S(24)
  605    265    220       3323.15320669     1.3790000E-06             quant:      3;     26;      3;     24; info:   4.3296 micrometres;     3- 3 S(24)
  606    265    260        455.89060976     3.2730000E-11             quant:      3;     26;      4;     24; info:  31.5597 micrometres;     3- 4 S(24)
  607    300    216       5288.65598015     4.8570000E-10             quant:      3;     27;      0;     29; info:   2.7205 micrometres;     3- 0 O(29)
  608    300    178       9416.56961986     1.6840000E-08             quant:      3;     27;      0;     27; info:   1.5279 micrometres;     3- 0 Q(27)
  609    300    143      13634.46985298     2.4490000E-09             quant:      3;     27;      0;     25; info:   1.0552 micrometres;     3- 0 S(25)
  610    300    259       2093.52088555     1.4190000E-10             quant:      3;     27;      1;     29; info:   6.8725 micrometres;     3- 1 O(29)
  611    300    212       5899.97138292     1.1280000E-07             quant:      3;     27;      1;     27; info:   2.4386 micrometres;     3- 1 Q(27)
  612    300    174       9819.20769899     4.3480000E-07             quant:      3;     27;      1;     25; info:   1.4653 micrometres;     3- 1 S(25)
  613    300    246       2747.47695319     4.6930000E-07             quant:      3;     27;      2;     27; info:   5.2367 micrometres;     3- 2 Q(27)
  614    300    207       6348.67836821     3.0670000E-06             quant:      3;     27;      2;     25; info:   2.2663 micrometres;     3- 2 S(25)
  615    300    242       3248.86905148     1.1990000E-06             quant:      3;     27;      3;     25; info:   4.4285 micrometres;     3- 3 S(25)
  616    300    284        562.14299878     9.5580000E-11             quant:      3;     27;      4;     25; info:  25.5945 micrometres;     3- 4 S(25)
  617     55      3      21432.01008292     2.7420000E-09             quant:      4;      0;      0;      2; info:   0.6713 micrometres;     4- 0 O( 2)
  618     55     12      15470.48788849     1.2900000E-07             quant:      4;      0;      1;      2; info:   0.9300 micrometres;     4- 1 O( 2)
  619     55     25       9846.99611475     1.5920000E-06             quant:      4;      0;      2;      2; info:   1.4611 micrometres;     4- 2 O( 2)
  620     55     40       4554.69096481     1.3190000E-06             quant:      4;      0;      3;      2; info:   3.1589 micrometres;     4- 3 O( 2)
  621     56      4      21064.11261243     4.6640000E-10             quant:      4;      1;      0;      3; info:   0.6830 micrometres;     4- 0 O( 3)
  622     56      2      21908.72072643     3.4860000E-09             quant:      4;      1;      0;      1; info:   0.6567 micrometres;     4- 0 Q( 1)
  623     56     13      15127.90236639     4.7090000E-08             quant:      4;      1;      1;      3; info:   0.9511 micrometres;     4- 1 O( 3)
  624     56     11      15930.23755250     9.3720000E-08             quant:      4;      1;      1;      1; info:   0.9032 micrometres;     4- 1 Q( 1)
  625     56     26       9529.17466056     7.6830000E-07             quant:      4;      1;      2;      3; info:   1.5099 micrometres;     4- 2 O( 3)
  626     56     23      10290.15484548     8.4160000E-07             quant:      4;      1;      2;      1; info:   1.3982 micrometres;     4- 2 Q( 1)
  627     56     42       4261.26598111     6.6590000E-07             quant:      4;      1;      3;      3; info:   3.3764 micrometres;     4- 3 O( 3)
  628     56     38       4981.50902168     6.3470000E-07             quant:      4;      1;      3;      1; info:   2.8882 micrometres;     4- 3 Q( 1)
  629     57      5      20670.82992240     1.8540000E-11             quant:      4;      2;      0;      4; info:   0.6960 micrometres;     4- 0 O( 4)
  630     57      3      21842.60479386     2.5190000E-09             quant:      4;      2;      0;      2; info:   0.6587 micrometres;     4- 0 Q( 2)
  631     57      1      22352.46866507     3.7690000E-09             quant:      4;      2;      0;      0; info:   0.6437 micrometres;     4- 0 S( 0)
  632     57     15      14768.12966174     2.1900000E-08             quant:      4;      2;      1;      4; info:   0.9742 micrometres;     4- 1 O( 4)
  633     57     12      15881.08259943     6.7200000E-08             quant:      4;      2;      1;      2; info:   0.9060 micrometres;     4- 1 Q( 2)
  634     57     10      16365.47892285     7.4340000E-08             quant:      4;      2;      1;      0; info:   0.8792 micrometres;     4- 1 S( 0)
  635     57     28       9202.19513257     5.1690000E-07             quant:      4;      2;      2;      4; info:   1.5635 micrometres;     4- 2 O( 4)
  636     57     25      10257.59082569     5.9910000E-07             quant:      4;      2;      2;      2; info:   1.4026 micrometres;     4- 2 Q( 2)
  637     57     22      10717.07608711     5.2500000E-07             quant:      4;      2;      2;      0; info:   1.3425 micrometres;     4- 2 S( 0)
  638     57     44       3966.60434279     4.6250000E-07             quant:      4;      2;      3;      4; info:   3.6272 micrometres;     4- 3 O( 4)
  639     57     40       4965.28567575     4.5190000E-07             quant:      4;      2;      3;      2; info:   2.8977 micrometres;     4- 3 Q( 2)
  640     57     37       5400.23680163     3.4860000E-07             quant:      4;      2;      3;      0; info:   2.6643 micrometres;     4- 3 S( 0)
  641     57     55        410.59471094     1.9740000E-11             quant:      4;      2;      4;      0; info:  35.0413 micrometres;     4- 4 S( 0)
  642     60      6      20255.24277511     8.1480000E-11             quant:      4;      3;      0;      5; info:   0.7103 micrometres;     4- 0 O( 5)
  643     60      4      21743.90305267     2.3900000E-09             quant:      4;      3;      0;      3; info:   0.6617 micrometres;     4- 0 Q( 3)
  644     60      2      22588.51116666     7.1990000E-09             quant:      4;      3;      0;      1; info:   0.6370 micrometres;     4- 0 S( 1)
  645     60     16      14394.05092810     9.1990000E-09             quant:      4;      3;      1;      5; info:   0.9996 micrometres;     4- 1 O( 5)
  646     60     13      15807.69280663     6.3060000E-08             quant:      4;      3;      1;      3; info:   0.9102 micrometres;     4- 1 Q( 3)
  647     60     11      16610.02799274     1.2260000E-07             quant:      4;      3;      1;      1; info:   0.8662 micrometres;     4- 1 S( 1)
  648     60     30       8868.75136711     3.6710000E-07             quant:      4;      3;      2;      5; info:   1.6223 micrometres;     4- 2 O( 5)
  649     60     26      10208.96510079     5.5620000E-07             quant:      4;      3;      2;      3; info:   1.4093 micrometres;     4- 2 Q( 3)
  650     60     23      10969.94528715     7.5580000E-07             quant:      4;      3;      2;      1; info:   1.3116 micrometres;     4- 2 S( 1)
