#201       # Number of transitions
#K         # Unit energy transitions, E_u(K)
#   n     nu     nl         E(K)            Aij(s-1)                  quant:   N_up   J_up Fu+0.5    N_lo  J_lo  Fl+0.5  quant:    Description
#---data---------------------------------------------------------------------------------------------------------------------------------------------
  144     46     39        211.89764159     2.6030000E-05             quant:      8;     7;     7;     7;     8;     8;  info:    4415.23019780 GHz
  145     47     38        211.90417710     2.5850000E-05             quant:      8;     7;     8;     7;     8;     9;  info:    4415.36637580 GHz
  146     48     39        218.59650511     8.4200000E-05             quant:      8;     8;     9;     7;     8;     8;  info:    4554.81185750 GHz
  147     49     39        218.59670094     1.2800000E-02             quant:      8;     8;     8;     7;     8;     8;  info:    4554.81593790 GHz
  148     48     38        218.59987635     1.2800000E-02             quant:      8;     8;     9;     7;     8;     9;  info:    4554.88210270 GHz
  149     49     38        218.60007217     9.4750000E-05             quant:      8;     8;     8;     7;     8;     9;  info:    4554.88618310 GHz
  150     52     49        228.06901721     1.3900000E-02             quant:      9;     8;     8;     8;     8;     8;  info:    4752.18697300 GHz
  151     52     48        228.06921304     1.0300000E-04             quant:      9;     8;     8;     8;     8;     9;  info:    4752.19105340 GHz
  152     53     49        228.07219261     9.1370000E-05             quant:      9;     8;     9;     8;     8;     8;  info:    4752.25313760 GHz
  153     53     48        228.07238844     1.3920000E-02             quant:      9;     8;     9;     8;     8;     9;  info:    4752.25721800 GHz
  154     51     45        234.22896790     1.0530000E+00             quant:      9;    10;    10;     8;     9;     9;  info:    4880.53951210 GHz
  155     50     44        234.22897729     1.0580000E+00             quant:      9;    10;    11;     8;     9;    10;  info:    4880.53970770 GHz
  156     51     44        234.23232738     5.5740000E-03             quant:      9;    10;    10;     8;     9;    10;  info:    4880.60951230 GHz
  157     55     49        234.48969782     1.0420000E+00             quant:      9;     9;     9;     8;     8;     8;  info:    4885.97224170 GHz
  158     54     48        234.48971851     1.0490000E+00             quant:      9;     9;    10;     8;     8;     9;  info:    4885.97267280 GHz
  159     55     48        234.48989364     6.8460000E-03             quant:      9;     9;     9;     8;     8;     9;  info:    4885.97632200 GHz
  160     52     47        234.76491229     8.7610000E-03             quant:      9;     8;     8;     8;     7;     8;  info:    4891.70678040 GHz
