#221       # Number of transitions
#K         # Unit energy transitions
#   n     nu     nl                E(K)        Aij(s-1)                 quant:    Ju   Ka_u   Kc_u     Jd   Ka_d   Kc_d          Description
#---data-------------------------------------------------------------------------------------------------------------------------------------------
  181     84     66          22.7578086      2.2817e-03                 quant:     8;     6;     3;     7;     5;     2;         info:    474196.38000 MHz
  182     71     55          23.1232805      5.2030e-03                 quant:     7;     7;     1;     6;     6;     0;         info:    481811.58960 MHz
  183     72     54          23.3114136      5.2797e-03                 quant:     7;     7;     0;     6;     6;     1;         info:    485731.65180 MHz
  184     70     52          23.6057793      2.5069e-03                 quant:     7;     6;     1;     6;     5;     2;         info:    491865.24490 MHz
  185     52     32          23.6888879      5.2188e-04                 quant:     6;     5;     2;     5;     2;     3;         info:    493596.94920 MHz
  186     54     34          23.9520492      2.4167e-04                 quant:     6;     6;     1;     5;     3;     2;         info:    499080.34890 MHz
  187     40     20          24.0247460      1.1458e-05                 quant:     5;     5;     0;     4;     2;     3;         info:    500595.10580 MHz
  188     45     29          24.8454244      3.6017e-04                 quant:     6;     3;     3;     5;     2;     4;         info:    517695.29050 MHz
  189     46     28          24.9571681      3.6176e-04                 quant:     6;     4;     3;     5;     1;     4;         info:    520023.65310 MHz
  190     88     70          25.1640534      4.2513e-03                 quant:     8;     7;     2;     7;     6;     1;         info:    524334.45060 MHz
  191     66     46          25.5293796      1.1362e-03                 quant:     7;     5;     2;     6;     4;     3;         info:    531946.62160 MHz
  192     94     72          26.5296433      8.1877e-03                 quant:     8;     8;     1;     7;     7;     0;         info:    552788.76080 MHz
  193     43     22          26.5793511      1.4782e-04                 quant:     6;     2;     4;     5;     1;     5;         info:    553824.50500 MHz
  194     44     21          26.5834709      1.4784e-04                 quant:     6;     3;     4;     5;     0;     5;         info:    553910.34900 MHz
  195     95     71          26.6332355      8.2537e-03                 quant:     8;     8;     0;     7;     7;     1;         info:    554947.27600 MHz
  196     89     69          26.6339302      4.4146e-03                 quant:     8;     7;     1;     7;     6;     2;         info:    554961.75010 MHz
  197     69     45          27.1830756      8.3378e-04                 quant:     7;     6;     2;     6;     3;     3;         info:    566404.09790 MHz
  198     64     44          27.9061837      7.5464e-04                 quant:     7;     4;     3;     6;     3;     4;         info:    581471.24530 MHz
  199     65     43          28.1725778      7.5715e-04                 quant:     7;     5;     3;     6;     2;     4;         info:    587022.00410 MHz
  200     71     49          28.1739397      2.5342e-04                 quant:     7;     7;     1;     6;     4;     2;         info:    587050.38240 MHz
  201     85     65          28.3243161      1.9973e-03                 quant:     8;     6;     2;     7;     5;     3;         info:    590183.72230 MHz
  202     60     37          29.7562120      4.6063e-04                 quant:     7;     3;     4;     6;     2;     5;         info:    620019.62790 MHz
  203     61     38          29.7710870      4.6099e-04                 quant:     7;     4;     4;     6;     1;     5;         info:    620329.57320 MHz
  204     88     64          30.8365244      1.1141e-03                 quant:     8;     7;     2;     7;     4;     3;         info:    642529.71400 MHz
  205     83     61          30.8713252      1.3152e-03                 quant:     8;     5;     3;     7;     4;     4;         info:    643254.84580 MHz
  206     84     60          31.4167518      1.3024e-03                 quant:     8;     6;     3;     7;     3;     4;         info:    654619.70720 MHz
  207     57     30          31.4246926      1.8158e-04                 quant:     7;     2;     5;     6;     1;     6;         info:    654785.16720 MHz
  208     56     31          31.4250548      1.8159e-04                 quant:     7;     3;     5;     6;     0;     6;         info:    654792.71340 MHz
  209     72     46          31.6106154      6.2240e-05                 quant:     7;     7;     0;     6;     4;     3;         info:    658659.17450 MHz
  210     94     66          32.6108791      2.4588e-04                 quant:     8;     8;     1;     7;     5;     2;         info:    679501.31370 MHz
  211     79     56          32.9041742      9.5644e-04                 quant:     8;     4;     4;     7;     3;     5;         info:    685612.60040 MHz
  212     80     57          32.9477709      9.5816e-04                 quant:     8;     5;     4;     7;     2;     5;         info:    686521.00780 MHz
  213     75     48          34.6124534      5.6082e-04                 quant:     8;     3;     5;     7;     2;     6;         info:    721207.40700 MHz
  214     76     47          34.6140055      5.6094e-04                 quant:     8;     4;     5;     7;     1;     6;         info:    721239.74690 MHz
  215     95     65          35.6450506      9.7564e-05                 quant:     8;     8;     0;     7;     5;     3;         info:    742723.26890 MHz
  216     68     41          36.2661018      2.1561e-04                 quant:     8;     2;     6;     7;     1;     7;         info:    755663.89140 MHz
  217     67     42          36.2661298      2.1560e-04                 quant:     8;     3;     6;     7;     0;     7;         info:    755664.47430 MHz
  218     92     58          39.4572471      6.6168e-04                 quant:     9;     3;     6;     8;     2;     7;         info:    822156.65290 MHz
  219     93     59          39.4573856      6.6156e-04                 quant:     9;     4;     6;     8;     1;     7;         info:    822159.54020 MHz
  220     81     50          41.1060290      2.4978e-04                 quant:     9;     2;     7;     8;     1;     8;         info:    856511.73760 MHz
  221     82     51          41.1060310      2.4979e-04                 quant:     9;     3;     7;     8;     0;     8;         info:    856511.77860 MHz
#---end------------------------------------------------------
#Ref: CDMS
