# Nb v_max J_max                       #
 1058 37 32                            #
# Lev VU JU E(CM-1)  iDvie(s-1) p_dis  #
  300  3 30 104364.92 9.511E+08 7.015E-01
  301  5 26 104374.66 9.747E+08 5.950E-01
  302  2 32 104392.15 9.328E+08 9.155E-01
  303  9 17 104414.83 9.795E+08 5.444E-01
  304 11 11 104415.49 9.669E+08 5.221E-01
  305  6 24 104418.94 9.795E+08 5.896E-01
  306 12  7 104480.69 9.582E+08 5.237E-01
  307  7 22 104496.08 9.793E+08 5.990E-01
  308  8 20 104611.90 9.742E+08 5.844E-01
  309 10 15 104656.52 9.645E+08 5.472E-01
  310 12  8 104665.14 9.515E+08 5.197E-01
  311 11 12 104680.29 9.572E+08 5.464E-01
  312 13  0 104752.97 9.410E+08 5.112E-01
  313  9 18 104772.50 9.647E+08 5.667E-01
  314 13  1 104776.56 9.408E+08 5.099E-01
  315  4 29 104816.66 9.397E+08 7.108E-01
  316  5 27 104820.22 9.512E+08 6.896E-01
  317 13  2 104823.48 9.393E+08 5.074E-01
  318  3 31 104835.04 9.246E+08 8.537E-01
  319  6 25 104849.14 9.577E+08 6.144E-01
  320 12  9 104869.14 9.445E+08 5.293E-01
  321 13  3 104893.63 9.375E+08 5.285E-01
  322  7 23 104908.16 9.596E+08 5.967E-01
  323 11 13 104959.78 9.470E+08 5.479E-01
  324 10 16 104983.80 9.516E+08 5.596E-01
  325 13  4 104986.78 9.340E+08 5.229E-01
  326  8 21 105002.66 9.568E+08 5.875E-01
  327 12 10 105091.87 9.373E+08 5.440E-01
  328 13  5 105102.55 9.309E+08 5.400E-01
  329  9 19 105138.46 9.496E+08 5.708E-01
  330 13  6 105240.67 9.270E+08 5.300E-01
  331 11 14 105253.29 9.369E+08 5.586E-01
  332  5 28 105266.49 9.272E+08 6.845E-01
  333  4 30 105275.10 9.150E+08 7.184E-01
  334  6 26 105281.27 9.358E+08 6.223E-01
  335  3 32 105304.15 8.988E+08 8.842E-01
  336 10 17 105321.42 9.387E+08 5.615E-01
  337  7 24 105323.67 9.397E+08 6.124E-01
  338 12 11 105333.22 9.316E+08 5.391E-01
  339  8 22 105398.61 9.389E+08 6.030E-01
  340 13  7 105401.72 9.260E+08 5.315E-01
  341  9 20 105511.58 9.339E+08 6.018E-01
  342 11 15 105565.64 9.504E+08 4.842E-01
  343 13  8 105597.22 9.610E+08 4.185E-01
  344 12 12 105612.50 9.931E+08 3.513E-01
  345 14  0 105657.80 9.031E+08 5.397E-01
  346 10 18 105668.25 9.249E+08 5.912E-01
  347 14  1 105689.42 9.720E+08 3.456E-01
  348  5 29 105712.79 9.038E+08 7.341E-01
  349  6 27 105714.67 9.139E+08 6.827E-01
  350 14  2 105717.54 9.277E+08 4.491E-01
  351  4 31 105732.86 8.900E+08 8.157E-01
  352  7 25 105741.82 9.196E+08 6.468E-01
  353 13  9 105753.14 9.168E+08 5.112E-01
  354 14  3 105787.43 9.073E+08 5.197E-01
  355  8 23 105798.83 9.209E+08 6.010E-01
  356 12 13 105848.07 9.095E+08 5.555E-01
  357 11 16 105873.32 9.128E+08 5.781E-01
  358 14  4 105878.20 8.994E+08 5.315E-01
  359  9 21 105890.79 9.176E+08 6.008E-01
  360 13 10 105976.07 8.993E+08 5.568E-01
  361 14  5 105990.27 8.943E+08 5.495E-01
  362 10 19 106023.16 9.106E+08 5.937E-01
  363 14  6 106123.22 8.887E+08 5.558E-01
  364 12 14 106134.49 8.980E+08 5.739E-01
  365  6 28 106148.76 8.917E+08 6.799E-01
  366  5 30 106158.95 8.803E+08 7.415E-01
  367  7 26 106161.89 8.990E+08 6.551E-01
  368  4 32 106189.56 8.655E+08 8.652E-01
  369 11 17 106201.18 9.002E+08 5.829E-01
  370  8 24 106202.43 9.024E+08 6.285E-01
  371 13 11 106209.86 8.904E+08 5.659E-01
  372  9 22 106275.11 9.014E+08 6.115E-01
  373 14  7 106276.41 8.834E+08 5.603E-01
  374 10 20 106385.06 8.961E+08 6.091E-01
  375 12 15 106431.30 8.874E+08 5.767E-01
  376 14  8 106449.10 8.779E+08 5.638E-01
  377 13 12 106458.15 8.822E+08 5.742E-01
  378 15  0 106534.61 8.679E+08 5.603E-01
  379 11 18 106537.53 8.874E+08 6.074E-01
  380 15  1 106556.76 8.679E+08 5.599E-01
  381  6 29 106582.85 8.698E+08 7.534E-01
  382  7 27 106583.21 8.786E+08 6.856E-01
  383 15  2 106600.76 8.666E+08 5.583E-01
  384  5 31 106604.39 8.571E+08 7.927E-01
  385  8 25 106608.65 8.834E+08 6.706E-01
  386 14  9 106640.61 8.725E+08 5.646E-01
  387  9 23 106663.62 8.843E+08 6.130E-01
  388 15  3 106666.63 8.650E+08 5.598E-01
  389 13 13 106720.90 8.743E+08 5.730E-01
  390 12 16 106738.94 8.767E+08 5.985E-01
  391 10 21 106752.93 8.814E+08 6.073E-01
