# Nb v_max J_max                       #
  262 13 31                            #
# Lev VU JU E(CM-1)  iDvie(s-1) p_dis  #
 224 11  4 117370.98 1.068E+09 6.068E-01
 225  7 17 117377.31 9.706E+08 7.518E-01
 226  3 25 117381.12 1.024E+09 6.894E-01
 227 10  9 117395.85 9.561E+08 7.861E-01
 228 11  5 117482.54 1.034E+09 7.732E-01
 229  7 15 117506.76 9.982E+08 7.742E-01
 230  2 27 117535.88 9.896E+08 6.715E-01
 231 11  6 117652.90 9.254E+08 7.638E-01
 232 10 10 117663.18 1.007E+09 8.002E-01
 233  9 13 117678.12 1.023E+09 7.945E-01
 234  6 20 117738.21 9.374E+08 7.856E-01
 235  1 29 117755.63 1.011E+09 7.001E-01
 236  7 18 117766.89 9.641E+08 7.856E-01
 237 11  7 117788.46 1.050E+09 7.860E-01
 238  5 22 117796.38 9.167E+08 7.720E-01
 239  8 16 117838.90 9.444E+08 8.063E-01
 240  4 24 117865.11 1.023E+09 7.138E-01
 241 12  1 117868.72 1.109E+09 6.309E-01
 242 10 11 117882.19 1.023E+09 7.920E-01
 243 12  2 117908.84 1.107E+09 6.127E-01
 244  9 14 117943.84 8.713E+08 8.466E-01
 245 11  8 117943.97 1.052E+09 7.607E-01
 246 12  3 117966.89 1.110E+09 7.035E-01
 247  3 26 118003.64 1.021E+09 6.892E-01
 248  0 31 118032.85 9.635E+08 7.704E-01
 249 12  4 118040.32 1.093E+09 6.840E-01
 250 12  5 118122.03 1.001E+09 8.551E-01
 251 10 12 118145.29 1.009E+09 8.485E-01
 252 11  9 118146.22 9.460E+08 8.593E-01
 253  7 19 118192.02 1.015E+09 8.000E-01
 254  2 28 118204.32 1.011E+09 6.794E-01
 255  6 21 118212.88 9.785E+08 8.019E-01
 256  8 17 118213.95 1.019E+09 8.154E-01
 257 12  6 118241.44 8.934E+08 7.808E-01
 258  8 15 118270.86 1.002E+09 8.473E-01
 259 11 10 118295.57 1.042E+09 8.869E-01
 260  5 23 118305.17 9.910E+08 7.806E-01
 261 13  1 118349.92 1.143E+09 8.166E-01
 262 13  2 118375.19 1.145E+09 8.050E-01
#----------------------------------------
# Filtered by JLB - 19 X 2020
# Original data from Abgrall and Roueff
# Levels energies computed from X levels and UV transitions energies as found in C+_transitions.dat
# Available from SESAM database, as described in Roueff et al. (2020), 8, 36

