@1@H2@K@v#J
#302     # number of levels
#K       # unit
#2       # number of quantum numbers
#v       # Quantum number : vibration
#J       # Quantum number : rotation
#n       g       En(K)                        v    J
#---data read without format ----------#------ READ WITH FORMAT -----------
249    9.0  49413.135224277859         o     12    1                      !
250   37.0  49417.381246200704         p      7   18                      !
251   41.0  49420.045294099749         p      6   20                      !
252    5.0  49531.646652687479         p     12    2                      !
253   69.0  49540.880059411160         o     10   11                      !
254   33.0  49560.021757050890         p      8   16                      !
255   45.0  49573.066767162120         p      5   22                      !
256   17.0  49675.560980329828         p     11    8                      !
257   21.0  49705.904430737275         o     12    3                      !
258   29.0  49837.394127276326         p      9   14                      !
259  177.0  49843.846070397536         o      1   29                      !
260   49.0  49877.919496625167         p      4   24                      !
261    9.0  49931.722893194448         p     12    4                      !
262   57.0  50182.558326007391         o     11    9                      !
263   33.0  50203.541799050465         o     12    5                      !
264   25.0  50230.509353749731         p     10   12                      !
265   53.0  50333.810106387980         p      3   26                      !
266   13.0  50514.396348849819         p     12    6                      !
267  117.0  50548.801142657663         o      7   19                      !
268  105.0  50552.294410905968         o      8   17                      !
269  189.0  50646.157109513813         o      0   31                      !
270  129.0  50681.872229077097         o      6   21                      !
271   93.0  50682.148239716938         o      9   15                      !
272   21.0  50707.601845763187         p     11   10                      !
273   45.0  50855.806772952375         o     12    7                      !
274    1.0  50862.653773989834         p     13    0                      !
275    9.0  50907.165752351728         o     13    1                      !
276   81.0  50920.497654572333         o     10   13                      !
277   57.0  50938.572001340595         p      2   28                      !
278  141.0  50956.696820401725         o      5   23                      !
279    5.0  50994.552258692871         p     13    2                      !
280   21.0  51121.511582079678         o     13    3                      !
281   17.0  51217.499683615511         p     12    8                      !
282   69.0  51237.815767054963         o     11   11                      !
283    9.0  51283.002573496939         p     13    4                      !
284  153.0  51375.224029106306         o      4   25                      !
285   33.0  51472.063926839372         o     13    5                      !
286   33.0  51506.087998703777         p      9   16                      !
287   37.0  51517.574937191486         p      8   18                      !
288   57.0  51586.747333978485         o     12    9                      !
289   29.0  51595.308726869647         p     10   14                      !
290   41.0  51647.006319529581         p      7   20                      !
291   13.0  51679.380544509761         p     13    6                      !
292   61.0  51689.277771231631         p      1   30                      !
293   25.0  51757.156498983109         p     11   12                      !
294    1.0  51757.512836536029         p     14    0                      !
295    9.0  51782.203346979535         o     14    1                      !
296    5.0  51829.237472432149         p     14    2                      !
297   45.0  51892.100613917217         o     13    7                      !
298   21.0  51893.559421446407         o     14    3                      !
299   45.0  51904.553082475541         p      6   22                      !
300  165.0  51937.367027883818         o      3   27                      !
301   21.0  51946.600413025837         p     12   10                      !
302    9.0  51965.803975193761         p     14    4                      !
#---data read without format ----------#------ READ WITH FORMAT -----------
# Data from Roueff, Abgrall et al., A&A 630, A58 (2019)
# Conversion to energies in K by Jacques Le Bourlot, August 2019
# Conversion done using the latest values of h, c and k (exact by definition)
