|  vu|  Ju|  vl|  Jl|       sigma| Dsigma|        lambda|dlambda|     Aqua|      Ama|        A|     Atot|           Eu|    DEu|     Tu|  gu|                dE|     Line| Transition|
|long|long|long|long|      double| double|        double| double|   double|   double|   double|   double|       double| double| double|long|            double|     char|       char|
|    |    |    |    |      1 / cm| 1 / cm|        micron| micron|    1 / s|    1 / s|    1 / s|    1 / s|       1 / cm| 1 / cm|      K|    |                 K|         |           |
|null|null|null|null|        null|   null|          null|   null|     null|     null|     null|     null|         null|   null|   null|null|              null|     null|       null|
    1    9    0    7  5720.970441   4e-05    1.747955195 1.2e-08 2.982e-07       0.0 2.982e-07 7.443e-07 -27209.628625 0.00016 12817.3   57  8231.199987394282    H210S7    1-0 S(7) 
    1    9    1    7  1720.915283 1.6e-05    5.810861289 5.4e-08 1.821e-07       0.0 1.821e-07 7.443e-07 -27209.628625 0.00016 12817.3   57 2476.0131173235386    H211S7    1-1 S(7) 
    1   10    0   12  1585.136169 1.6e-06    6.308606286 6.4e-09 1.262e-08       0.0 1.262e-08 7.769e-07 -26234.331933 0.00015 14220.5   21  2280.657267652368   H210O12   1-0 O(12) 
    1   10    0   10   3852.81735 2.2e-05    2.595503262 1.5e-08 1.991e-07 3.936e-08 2.385e-07 7.769e-07 -26234.331933 0.00015 14220.5   21   5543.34451642598   H210Q10   1-0 Q(10) 
    1   10    0    8  5831.794613 4.1e-05    1.714738029 1.2e-08 2.341e-07       0.0 2.341e-07 7.769e-07 -26234.331933 0.00015 14220.5   21    8390.6512435364    H210S8    1-0 S(8) 
    1   10    1    8  1876.155313 1.8e-05    5.330049133 5.1e-08 2.917e-07       0.0 2.917e-07 7.769e-07 -26234.331933 0.00015 14220.5   21 2699.3688829505554    H211S8    1-1 S(8) 
    1   11    0   13  1403.181364 3.1e-07    7.126662495 1.6e-09 7.396e-09       0.0 7.396e-09 8.463e-07 -25191.096572 0.00015 15721.5   69 2018.8649014676307   H210O13   1-0 O(13) 
    1   11    0   11  3794.909506 2.1e-05    2.635108949 1.5e-08 1.865e-07  4.72e-08 2.337e-07 8.463e-07 -25191.096572 0.00015 15721.5   69  5460.028049452675   H210Q11   1-0 Q(11) 
    1   11    0    9  5925.010119 4.1e-05    1.687760831 1.2e-08 1.678e-07       0.0 1.678e-07 8.463e-07 -25191.096572 0.00015 15721.5   69   8524.76755819403    H210S9    1-0 S(9) 
    1   11    1    9  2018.532053 1.8e-05    4.954095222 4.4e-08 4.374e-07       0.0 4.374e-07 8.463e-07 -25191.096572 0.00015 15721.5   69  2904.217244356945    H211S9    1-1 S(9) 
    1   12    0   14  1230.597129   9e-07    8.126136299 5.9e-09 4.129e-09       0.0 4.129e-09 9.598e-07 -24086.460293 0.00014 17310.8   25 1770.5546947279254   H210O14   1-0 O(14) 
    1   12    0   12   3733.00781 2.1e-05    2.678805004 1.5e-08 1.736e-07 5.571e-08 2.293e-07 9.598e-07 -24086.460293 0.00014 17310.8   25  5370.965320569598   H210Q12   1-0 Q(12) 
    1   12    0   10  6000.688991 4.1e-05    1.666475302 1.1e-08 1.054e-07       0.0 1.054e-07 9.598e-07 -24086.460293 0.00014 17310.8   25  8633.652569343212   H210S10   1-0 S(10) 
    1   12    1   10  2147.871641 1.9e-05    4.655771699 4.1e-08  6.21e-07       0.0  6.21e-07 9.598e-07 -24086.460293 0.00014 17310.8   25 3090.3080529172303   H211S10   1-1 S(10) 
    1   13    0   15  1067.333579 1.9e-06    9.369142128 1.7e-08 2.177e-09       0.0 2.177e-09 1.123e-06 -22926.916876 0.00013 18979.1   81  1535.654874048718   H210O15   1-0 O(15) 
    1   13    0   13   3667.36106   2e-05    2.726756334 1.5e-08 1.604e-07 6.488e-08 2.253e-07 1.123e-06 -22926.916876 0.00013 18979.1   81  5276.514294586316   H210Q13   1-0 Q(13) 
    1   13    0   11  6059.089202 4.1e-05    1.650413068 1.1e-08  5.32e-08       0.0  5.32e-08 1.123e-06 -22926.916876 0.00013 18979.1   81  8717.677442571363   H210S11   1-0 S(11) 
    1   13    1   11  2264.179696   2e-05     4.41661058 3.9e-08 8.418e-07       0.0 8.418e-07 1.123e-06 -22926.916876 0.00013 18979.1   81 3257.6493931186856   H211S11   1-1 S(11) 
    1   14    0   16   913.230864 2.8e-06   10.950133635 3.4e-08  1.07e-09       0.0  1.07e-09 1.336e-06 -21718.848986 0.00012 20717.3   29 1313.9354509461396   H210O16   1-0 O(16) 
    1   14    0   14  3598.208436 1.9e-05    2.779160846 1.5e-08 1.472e-07 7.467e-08 2.219e-07 1.336e-06 -21718.848986 0.00012 20717.3   29  5177.019098156392   H210Q14   1-0 Q(14) 
    1   14    0   12  6100.619117 4.1e-05    1.639177895 1.1e-08 1.668e-08       0.0 1.668e-08 1.336e-06 -21718.848986 0.00012 20717.3   29  8777.429723998064   H210S12   1-0 S(12) 
    1   14    1   12  2367.611307   2e-05    4.223666262 3.6e-08 1.097e-06       0.0 1.097e-06 1.336e-06 -21718.848986 0.00012 20717.3   29 3406.4644034284674   H211S12   1-1 S(12) 
    1   15    0   17   768.041228 3.6e-06   13.020134383 6.1e-08 4.819e-10       0.0 4.819e-10 1.601e-06 -20468.475747  0.0001 22516.3   93 1105.0399598161268   H210O17   1-0 O(17) 
    1   15    0   15  3525.774708 1.9e-05    2.836256094 1.5e-08 1.341e-07 8.507e-08 2.191e-07 1.601e-06 -20468.475747  0.0001 22516.3   93 5072.8031251585835   H210Q15   1-0 Q(15) 
    1   15    0   13  6125.802189 4.1e-05    1.632439261 1.1e-08 4.735e-10       0.0 4.735e-10 1.601e-06 -20468.475747  0.0001 22516.3   93  8813.662545696181   H210S13   1-0 S(13) 
    1   15    1   13  2458.441129 2.1e-05    4.067618249 3.5e-08 1.381e-06       0.0 1.381e-06 1.601e-06 -20468.475747  0.0001 22516.3   93  3537.148251109865   H211S13   1-1 S(13) 
    1   16    0   18   631.448566 4.2e-06   15.836602597 1.1e-07 1.933e-10       0.0 1.933e-10 1.911e-06 -19181.814039 9.4e-05 24367.5   33  908.5135960938165   H210O18   1-0 O(18) 
    1   16    0   16  3450.265811 1.8e-05    2.898327418 1.5e-08 1.211e-07 9.603e-08 2.171e-07 1.911e-06 -19181.814039 9.4e-05 24367.5   33  4964.162670109158   H210Q16   1-0 Q(16) 
    1   16    0   14  6135.243383   4e-05    1.629927189 1.1e-08 8.087e-09       0.0 8.087e-09 1.911e-06 -19181.814039 9.4e-05 24367.5   33   8827.24631731941   H210S14   1-0 S(14) 
    1   16    1   14  2537.034947 2.1e-05    3.941609087 3.3e-08 1.686e-06       0.0 1.686e-06 1.911e-06 -19181.814039 9.4e-05 24367.5   33  3650.227219163018   H211S14   1-1 S(14) 
    1   17    0   19   503.085269 4.8e-06   19.877346081 1.9e-07 6.617e-11       0.0 6.617e-11 2.262e-06 -17864.652223 8.4e-05 26262.6  105  723.8274524500465   H210O19   1-0 O(19) 
    1   17    0   17  3371.864751 1.7e-05    2.965718004 1.5e-08 1.085e-07 1.075e-07  2.16e-07 2.262e-06 -17864.652223 8.4e-05 26262.6  105  4851.361037809359   H210Q17   1-0 Q(17) 
    1   17    0   15  6129.598231 3.9e-05    1.631428296   1e-08 4.178e-08       0.0 4.178e-08 2.262e-06 -17864.652223 8.4e-05 26262.6  105  8819.124203151816   H210S15   1-0 S(15) 
    1   17    1   15  2603.823523 2.1e-05    3.840506053 3.1e-08 2.004e-06       0.0 2.004e-06 2.262e-06 -17864.652223 8.4e-05 26262.6  105  3746.321077993232   H211S15   1-1 S(15) 
    1   18    0   20   382.546308 5.3e-06   26.140626091 3.6e-07 1.791e-11       0.0 1.791e-11 2.643e-06  -16522.53487 7.4e-05 28193.6   37   550.398782524898   H210O20   1-0 O(20) 
    1   18    0   18  3290.727734 1.6e-05    3.038841499 1.5e-08 9.623e-08 1.194e-07 2.156e-07 2.643e-06  -16522.53487 7.4e-05 28193.6   37  4734.622973840115   H210Q18   1-0 Q(18) 
    1   18    0   16   6109.54498 3.8e-05    1.636783105   1e-08 1.025e-07       0.0 1.025e-07 2.643e-06  -16522.53487 7.4e-05 28193.6   37  8790.272049294234   H210S16   1-0 S(16) 
